F1,F2,F3,F4,F5,F6,F7,F8,F9
-5.058593749999999722e-02,7.481863839285714246e-02,3.018275669642856984e-01,2.865745907738095344e-01,8.333333333333332871e-02,-7.585100446428572063e-02,-6.126767113095238360e-02,-3.879743303571428492e-02,1.510416666666666678e-02
-5.014880952380952606e-02,7.317243303571428770e-02,3.001813616071428714e-01,2.855980282738095344e-01,7.714843750000000000e-02,-8.203590029761904934e-02,-6.745256696428571230e-02,2.629743303571428423e-02,-2.760416666666666574e-02
-4.733072916666666852e-02,6.937779017857143016e-02,2.814313616071428825e-01,2.706426711309523614e-01,7.433035714285714246e-02,-6.953590029761905211e-02,-1.101609002976190466e-01,3.879743303571428492e-02,2.760416666666666574e-02
-4.635416666666666852e-02,7.175874255952380265e-02,2.987676711309523725e-01,2.581426711309524058e-01,8.615141369047618625e-02,-1.094912574404761918e-01,4.876767113095237943e-02,-4.498232886904762057e-02,-2.760416666666666574e-02
-4.353608630952381098e-02,6.796409970238095899e-02,2.800176711309523836e-01,2.431873139880952328e-01,8.333333333333332871e-02,-9.699125744047619457e-02,6.126767113095238360e-02,-8.769066220238094789e-02,2.760416666666666574e-02
-4.255952380952381098e-02,6.373232886904761640e-02,2.757859002976190688e-01,2.403692336309523891e-01,6.801525297619047394e-02,-1.123093377976190493e-01,6.745256696428571230e-02,4.498232886904762057e-02,-7.031250000000000000e-02
-3.042224702380952328e-02,4.877697172619047811e-02,1.414109002976190466e-01,1.209495907738095261e-01,5.587797619047619319e-02,-6.960100446428571508e-02,1.101609002976190466e-01,8.769066220238094789e-02,7.031250000000000000e-02
-4.776785714285713969e-02,7.384207589285714246e-02,1.289760044642857262e-01,2.946010044642857206e-01,1.188151041666666713e-01,8.105933779761904934e-02,-7.719959077380952883e-02,-2.727399553571428423e-02,-9.895833333333332871e-03
-4.733072916666666852e-02,7.317243303571428770e-02,1.268926711309523725e-01,2.931873139880952217e-01,1.183779761904761862e-01,7.585100446428572063e-02,-8.240792410714285754e-02,-3.248232886904761640e-02,9.895833333333332871e-03
-4.635416666666666852e-02,6.894066220238095899e-02,1.226609002976190438e-01,2.903692336309524058e-01,1.030598958333333315e-01,8.203590029761904934e-02,-9.772600446428571230e-02,2.727399553571428423e-02,-1.510416666666666678e-02
-4.537760416666666852e-02,6.752697172619047394e-02,1.174525669642857151e-01,2.865745907738095344e-01,1.020833333333333315e-01,6.953590029761905211e-02,-1.102260044642857095e-01,3.248232886904761640e-02,1.510416666666666678e-02
-3.139880952380952328e-02,6.514601934523810145e-02,1.188662574404761862e-01,1.282412574404761807e-01,1.305152529761904878e-01,1.094912574404761918e-01,7.719959077380952883e-02,-4.780040922619047811e-02,-1.510416666666666678e-02
-3.042224702380952328e-02,6.373232886904761640e-02,1.136579241071428575e-01,1.244466145833333370e-01,1.295386904761904878e-01,9.699125744047619457e-02,8.240792410714285754e-02,-6.030040922619047533e-02,1.510416666666666678e-02
-2.760416666666666574e-02,4.780040922619047811e-02,9.772600446428571230e-02,1.123093377976190493e-01,7.469308035714285199e-02,1.123093377976190493e-01,9.772600446428571230e-02,4.780040922619047811e-02,-2.760416666666666574e-02
-2.478608630952380820e-02,4.400576636904762057e-02,7.897600446428570953e-02,9.735398065476190410e-02,7.187499999999999445e-02,6.960100446428571508e-02,1.102260044642857095e-01,6.030040922619047533e-02,2.760416666666666574e-02
2.283296130952380820e-02,-7.623232886904761363e-02,-1.007859002976190521e-01,-5.145554315476190410e-02,-6.145833333333333010e-02,-6.016090029761905073e-02,-6.953590029761905211e-02,-4.565197172619047533e-02,-2.239583333333333356e-02
2.239583333333333356e-02,-7.481863839285714246e-02,-9.870256696428571230e-02,-5.078590029761904934e-02,-6.102120535714285893e-02,-5.078590029761904934e-02,-9.870256696428571230e-02,-7.481863839285714246e-02,2.239583333333333356e-02
2.195870535714285546e-02,-7.317243303571428770e-02,-9.705636160714285754e-02,-5.055338541666666574e-02,-5.141369047619047394e-02,-8.038969494047619457e-02,-1.283063616071428437e-01,4.565197172619047533e-02,-5.156249999999999722e-02
2.098214285714285546e-02,-6.937779017857143016e-02,-9.184802827380952883e-02,-4.913969494047618763e-02,-5.043712797619047394e-02,-5.122302827380952051e-02,-3.001813616071428714e-01,7.481863839285714246e-02,5.156249999999999722e-02
2.128906250000000069e-02,-7.175874255952380265e-02,-9.564267113095238637e-02,-4.080636160714285615e-02,-8.125000000000000278e-02,-1.102260044642857095e-01,6.953590029761905211e-02,-1.044224330357142877e-01,-5.156249999999999722e-02
2.031250000000000069e-02,-6.796409970238095899e-02,-9.043433779761904379e-02,-3.939267113095237804e-02,-8.027343750000000278e-02,-8.105933779761904934e-02,9.870256696428571230e-02,-2.762974330357143016e-01,5.156249999999999722e-02
1.933593750000000069e-02,-6.373232886904761640e-02,-8.620256696428571508e-02,-3.895554315476190688e-02,-5.066964285714285754e-02,-2.539109002976190355e-01,1.283063616071428437e-01,1.044224330357142877e-01,-2.234375000000000111e-01
1.651785714285714315e-02,-4.877697172619047811e-02,-6.745256696428571230e-02,-3.516090029761904934e-02,-4.785156250000000000e-02,-8.203590029761904934e-02,3.001813616071428714e-01,2.762974330357143016e-01,2.234375000000000111e-01
2.195870535714285546e-02,-7.384207589285714246e-02,-8.835100446428571785e-02,-7.309802827380952606e-02,-1.131696428571428575e-01,6.016090029761905073e-02,-1.196010044642857179e-01,-6.588076636904761918e-02,-1.302083333333333391e-02
2.172619047619047533e-02,-7.317243303571428770e-02,-8.730933779761904101e-02,-7.272600446428571785e-02,-1.129371279761904739e-01,5.078590029761904934e-02,-1.289760044642857262e-01,-7.525576636904761363e-02,1.302083333333333391e-02
2.074962797619047533e-02,-6.894066220238095899e-02,-8.307756696428571230e-02,-7.228887648809523281e-02,-8.333333333333332871e-02,8.038969494047619457e-02,-3.018275669642856984e-01,6.588076636904761918e-02,-2.239583333333333356e-02
2.031250000000000069e-02,-6.752697172619047394e-02,-8.099423363095238637e-02,-7.161923363095237804e-02,-8.289620535714285754e-02,5.122302827380952051e-02,-3.309942336309523725e-01,7.525576636904761363e-02,2.239583333333333356e-02
1.933593750000000069e-02,-6.514601934523810145e-02,-7.928292410714285476e-02,-4.245256696428571092e-02,-2.566220238095238138e-01,1.102260044642857095e-01,1.196010044642857179e-01,-2.481073288690476275e-01,-2.239583333333333356e-02
1.889880952380952259e-02,-6.373232886904761640e-02,-7.719959077380952883e-02,-4.178292410714285615e-02,-2.561848958333333148e-01,8.105933779761904934e-02,1.289760044642857262e-01,-2.772739955357143016e-01,2.239583333333333356e-02
1.608072916666666505e-02,-4.780040922619047811e-02,-6.126767113095238360e-02,-4.080636160714285615e-02,-8.333333333333332871e-02,2.539109002976190355e-01,3.018275669642856984e-01,2.481073288690476275e-01,-5.156249999999999722e-02
1.510416666666666678e-02,-4.400576636904762057e-02,-5.605933779761904795e-02,-3.939267113095237804e-02,-8.235677083333332871e-02,8.203590029761904934e-02,3.309942336309523725e-01,2.772739955357143016e-01,5.156249999999999722e-02
2.239583333333333356e-02,-6.544363839285714801e-02,-1.205775669642857179e-01,-1.039109002976190410e-01,6.145833333333333010e-02,-1.118722098214285782e-01,-8.932756696428571785e-02,-3.560732886904761918e-02,-2.195870535714285546e-02
2.195870535714285546e-02,-6.423456101190476442e-02,-1.179547991071428631e-01,-1.027018229166666713e-01,6.102120535714285893e-02,-1.027018229166666713e-01,-1.179547991071428631e-01,-6.423456101190476442e-02,2.195870535714285546e-02
2.172619047619047533e-02,-6.342540922619047117e-02,-1.171456473214285698e-01,-1.025623139880952328e-01,5.141369047619047394e-02,-1.123093377976190493e-01,-1.275623139880952273e-01,3.560732886904761918e-02,-5.058593749999999722e-02
2.074962797619047533e-02,-6.017020089285714246e-02,-1.100957961309523836e-01,-9.930710565476190410e-02,5.043712797619047394e-02,-8.368210565476190410e-02,-2.975957961309523836e-01,6.423456101190476442e-02,5.058593749999999722e-02
2.031250000000000069e-02,-5.963076636904762057e-02,-1.133510044642857123e-01,-7.272600446428571785e-02,8.125000000000000278e-02,-2.855980282738095344e-01,8.932756696428571785e-02,-7.384207589285714246e-02,-5.058593749999999722e-02
1.933593750000000069e-02,-5.637555803571428492e-02,-1.063011532738095261e-01,-6.947079613095237527e-02,8.027343750000000278e-02,-2.569707961309523614e-01,1.179547991071428631e-01,-2.438755580357142849e-01,5.058593749999999722e-02
1.889880952380952259e-02,-5.472935267857143016e-02,-1.046549479166666713e-01,-6.923828125000000555e-02,5.066964285714285754e-02,-2.865745907738095344e-01,1.275623139880952273e-01,7.384207589285714246e-02,-2.206194196428571397e-01
1.608072916666666505e-02,-4.161551339285714246e-02,-7.658575148809523836e-02,-5.612444196428571092e-02,4.785156250000000000e-02,-1.165411086309523780e-01,2.975957961309523836e-01,2.438755580357142849e-01,2.206194196428571397e-01
2.098214285714285546e-02,-6.141648065476190688e-02,-8.597005208333333148e-02,-2.515950520833333259e-01,1.131696428571428575e-01,1.118722098214285782e-01,-2.630533854166666741e-01,-3.604445684523809729e-02,-1.278831845238095205e-02
2.074962797619047533e-02,-6.083984374999999722e-02,-8.472377232142856707e-02,-2.510184151785714302e-01,1.129371279761904739e-01,1.027018229166666713e-01,-2.722237723214285809e-01,-4.521484374999999722e-02,1.278831845238095205e-02
2.031250000000000069e-02,-5.919363839285714246e-02,-8.307756696428571230e-02,-2.507859002976190466e-01,8.333333333333332871e-02,1.123093377976190493e-01,-3.018275669642856984e-01,3.604445684523809729e-02,-2.195870535714285546e-02
1.987537202380952259e-02,-5.798456101190475886e-02,-8.045479910714285754e-02,-2.495768229166666630e-01,8.289620535714285754e-02,8.368210565476190410e-02,-3.304547991071428714e-01,4.521484374999999722e-02,2.195870535714285546e-02
1.651785714285714315e-02,-4.423828124999999722e-02,-6.812220982142856707e-02,-7.749720982142857539e-02,2.566220238095238138e-01,2.855980282738095344e-01,2.630533854166666741e-01,-7.481863839285714246e-02,-2.195870535714285546e-02
1.608072916666666505e-02,-4.302920386904762057e-02,-6.549944196428571230e-02,-7.628813244047619180e-02,2.561848958333333148e-01,2.569707961309523614e-01,2.722237723214285809e-01,-1.034458705357142877e-01,2.195870535714285546e-02
1.510416666666666678e-02,-3.879743303571428492e-02,-6.126767113095238360e-02,-7.585100446428572063e-02,8.333333333333332871e-02,2.865745907738095344e-01,3.018275669642856984e-01,7.481863839285714246e-02,-5.058593749999999722e-02
1.412760416666666678e-02,-3.554222470238094927e-02,-5.421781994047619041e-02,-7.259579613095237804e-02,8.235677083333332871e-02,1.165411086309523780e-01,3.304547991071428714e-01,1.034458705357142877e-01,5.058593749999999722e-02
1.325334821428571404e-02,-7.666945684523809867e-02,-1.318033854166666685e-01,5.145554315476190410e-02,-1.139136904761904739e-01,-8.180338541666666574e-02,-5.888671874999999722e-02,-4.474981398809523697e-02,-2.172619047619047533e-02
1.302083333333333391e-02,-7.525576636904761363e-02,-1.289760044642857262e-01,5.078590029761904934e-02,-1.129371279761904739e-01,-7.272600446428571785e-02,-8.730933779761904101e-02,-7.317243303571428770e-02,2.172619047619047533e-02
1.278831845238095205e-02,-7.340494791666667129e-02,-1.271251860119047561e-01,5.055338541666666574e-02,-1.034226190476190410e-01,-1.021251860119047616e-01,-1.167085193452380987e-01,4.474981398809523697e-02,-5.014880952380952606e-02
1.235119047619047568e-02,-6.961030505952381375e-02,-1.195359002976190410e-01,4.913969494047618763e-02,-1.006045386904761973e-01,-7.370256696428571785e-02,-2.862025669642856984e-01,7.317243303571428770e-02,5.014880952380952606e-02
1.241629464285714211e-02,-7.273530505952380265e-02,-1.264555431547619013e-01,4.080636160714285615e-02,-1.131696428571428575e-01,-1.118722098214285782e-01,5.888671874999999722e-02,-1.025716145833333315e-01,-5.014880952380952606e-02
1.197916666666666748e-02,-6.894066220238095899e-02,-1.188662574404761862e-01,3.939267113095237804e-02,-1.103515625000000000e-01,-8.344959077380952051e-02,8.730933779761904101e-02,-2.720656622023809312e-01,5.014880952380952606e-02
1.154203869047619110e-02,-6.416945684523810145e-02,-1.140950520833333287e-01,3.895554315476190688e-02,-8.095238095238095621e-02,-2.557617187499999778e-01,1.167085193452380987e-01,1.025716145833333315e-01,-2.196428571428571397e-01
1.056547619047619110e-02,-4.921409970238094927e-02,-8.418433779761905211e-02,3.516090029761904934e-02,-6.881510416666666852e-02,-8.626767113095237804e-02,2.862025669642856984e-01,2.720656622023809312e-01,2.196428571428571397e-01
1.278831845238095205e-02,-7.481863839285714246e-02,-9.937220982142856707e-02,7.309802827380952606e-02,-2.916666666666666852e-01,8.180338541666666574e-02,-8.895554315476190965e-02,-6.507161458333333981e-02,-1.264880952380952397e-02
1.264880952380952397e-02,-7.414899553571428770e-02,-9.803292410714285754e-02,7.272600446428571785e-02,-2.912295386904761862e-01,7.272600446428571785e-02,-9.803292410714285754e-02,-7.414899553571428770e-02,1.264880952380952397e-02
1.221168154761904760e-02,-6.937779017857143016e-02,-9.326171875000000000e-02,7.228887648809523281e-02,-2.618303571428571286e-01,1.021251860119047616e-01,-2.703450520833333148e-01,6.507161458333333981e-02,-2.172619047619047533e-02
1.197916666666666748e-02,-6.796409970238095899e-02,-9.043433779761904379e-02,7.161923363095237804e-02,-2.608537946428571286e-01,7.370256696428571785e-02,-2.987676711309523725e-01,7.414899553571428770e-02,2.172619047619047533e-02
1.154203869047619110e-02,-6.796409970238095899e-02,-9.184802827380952883e-02,4.245256696428571092e-02,-2.916666666666666852e-01,1.118722098214285782e-01,8.895554315476190965e-02,-2.464611235119047727e-01,-2.172619047619047533e-02
1.130952380952380924e-02,-6.655040922619047394e-02,-8.902064732142857262e-02,4.178292410714285615e-02,-2.906901041666666852e-01,8.344959077380952051e-02,9.803292410714285754e-02,-2.748837425595238027e-01,2.172619047619047533e-02
1.033296130952380924e-02,-4.877697172619047811e-02,-7.124720982142856984e-02,4.080636160714285615e-02,-1.183779761904761862e-01,2.557617187499999778e-01,2.703450520833333148e-01,2.464611235119047727e-01,-5.014880952380952606e-02
9.895833333333332871e-03,-4.498232886904762057e-02,-6.365792410714285476e-02,3.939267113095237804e-02,-1.155598958333333287e-01,8.626767113095237804e-02,2.987676711309523725e-01,2.748837425595238027e-01,5.014880952380952606e-02
1.302083333333333391e-02,-4.608909970238095344e-02,-2.768926711309523947e-01,1.039109002976190410e-01,1.139136904761904739e-01,-2.595563616071428492e-01,-5.814267113095238082e-02,-3.425874255952381098e-02,-2.074962797619047533e-02
1.278831845238095205e-02,-4.521484374999999722e-02,-2.722237723214285809e-01,1.027018229166666713e-01,1.129371279761904739e-01,-2.510184151785714302e-01,-8.472377232142856707e-02,-6.083984374999999722e-02,2.074962797619047533e-02
1.264880952380952397e-02,-4.431268601190475886e-02,-2.713216145833333148e-01,1.025623139880952328e-01,1.034226190476190410e-01,-2.605329241071428492e-01,-9.423828125000000000e-02,3.425874255952381098e-02,-4.733072916666666852e-02
1.221168154761904760e-02,-4.235956101190475886e-02,-2.544131324404761973e-01,9.930710565476190410e-02,1.006045386904761973e-01,-2.339518229166666630e-01,-2.544131324404761973e-01,6.083984374999999722e-02,4.733072916666666852e-02
1.197916666666666748e-02,-4.289899553571428770e-02,-2.699079241071428714e-01,7.272600446428571785e-02,1.131696428571428575e-01,-2.903692336309524058e-01,5.814267113095238082e-02,-7.035435267857143016e-02,-4.733072916666666852e-02
1.154203869047619110e-02,-4.094587053571428770e-02,-2.529994419642856984e-01,6.947079613095237527e-02,1.103515625000000000e-01,-2.637881324404761640e-01,8.472377232142856707e-02,-2.305292038690476275e-01,4.733072916666666852e-02
1.130952380952380924e-02,-3.909505208333333148e-02,-2.511486235119047561e-01,6.923828125000000555e-02,8.095238095238095621e-02,-2.931873139880952217e-01,9.423828125000000000e-02,7.035435267857143016e-02,-2.075055803571428659e-01
1.033296130952380924e-02,-3.345889136904761640e-02,-1.260928199404761918e-01,5.612444196428571092e-02,6.881510416666666852e-02,-1.330124627976190521e-01,2.544131324404761973e-01,2.305292038690476275e-01,2.075055803571428659e-01
1.235119047619047568e-02,-4.423828124999999722e-02,-9.937220982142856707e-02,2.515950520833333259e-01,2.916666666666666852e-01,2.595563616071428492e-01,-8.895554315476190965e-02,-3.523530505952381098e-02,-1.221168154761904760e-02
1.221168154761904760e-02,-4.377325148809523697e-02,-9.749348958333332871e-02,2.510184151785714302e-01,2.912295386904761862e-01,2.510184151785714302e-01,-9.749348958333332871e-02,-4.377325148809523697e-02,1.221168154761904760e-02
1.197916666666666748e-02,-4.192243303571428770e-02,-9.564267113095238637e-02,2.507859002976190466e-01,2.618303571428571286e-01,2.605329241071428492e-01,-1.268926711309523725e-01,3.523530505952381098e-02,-2.074962797619047533e-02
1.174665178571428562e-02,-4.104817708333333148e-02,-9.097377232142857262e-02,2.495768229166666630e-01,2.608537946428571286e-01,2.339518229166666630e-01,-1.534737723214285587e-01,4.377325148809523697e-02,2.074962797619047533e-02
1.056547619047619110e-02,-3.812779017857143016e-02,-9.184802827380952883e-02,7.749720982142857539e-02,2.916666666666666852e-01,2.903692336309524058e-01,8.895554315476190965e-02,-7.317243303571428770e-02,-2.074962797619047533e-02
1.033296130952380924e-02,-3.725353422619047394e-02,-8.717912946428571508e-02,7.628813244047619180e-02,2.906901041666666852e-01,2.637881324404761640e-01,9.749348958333332871e-02,-9.975353422619047394e-02,2.074962797619047533e-02
9.895833333333332871e-03,-3.248232886904761640e-02,-8.240792410714285754e-02,7.585100446428572063e-02,1.183779761904761862e-01,2.931873139880952217e-01,1.268926711309523725e-01,7.317243303571428770e-02,-4.733072916666666852e-02
9.458705357142856499e-03,-3.052920386904761987e-02,-6.549944196428571230e-02,7.259579613095237804e-02,1.155598958333333287e-01,1.330124627976190521e-01,1.534737723214285587e-01,9.975353422619047394e-02,4.733072916666666852e-02
5.253906249999999722e-02,-2.800920758928571175e-01,1.007859002976190521e-01,-8.247302827380952051e-02,-8.125000000000000278e-02,-4.772600446428571647e-02,-6.439267113095238637e-02,-4.192243303571428770e-02,-2.031250000000000069e-02
5.156249999999999722e-02,-2.762974330357143016e-01,9.870256696428571230e-02,-8.105933779761904934e-02,-8.027343750000000278e-02,-3.939267113095237804e-02,-9.043433779761904379e-02,-6.796409970238095899e-02,2.031250000000000069e-02
5.058593749999999722e-02,-2.720656622023809312e-01,9.705636160714285754e-02,-8.062220982142857817e-02,-7.150297619047618625e-02,-6.641090029761904934e-02,-1.174525669642857151e-01,4.192243303571428770e-02,-4.635416666666666852e-02
4.776785714285713969e-02,-2.571103050595238138e-01,9.184802827380952883e-02,-7.682756696428572063e-02,-6.868489583333332871e-02,-4.036923363095237804e-02,-2.757859002976190688e-01,6.796409970238095899e-02,4.635416666666666852e-02
4.917224702380952606e-02,-2.682710193452381153e-01,9.564267113095238637e-02,-7.161923363095237804e-02,-9.895833333333332871e-02,-9.386625744047619180e-02,6.439267113095238637e-02,-9.498232886904761640e-02,-4.635416666666666852e-02
4.635416666666666852e-02,-2.533156622023809423e-01,9.043433779761904379e-02,-6.782459077380952051e-02,-9.614025297619047117e-02,-6.782459077380952051e-02,9.043433779761904379e-02,-2.533156622023809423e-01,4.635416666666666852e-02
4.353608630952381098e-02,-2.373837425595237971e-01,8.620256696428571508e-02,-6.684802827380952051e-02,-6.912202380952381375e-02,-2.289760044642857040e-01,1.174525669642857151e-01,9.498232886904761640e-02,-2.046874999999999944e-01
3.139880952380952328e-02,-1.179640997023809479e-01,6.745256696428571230e-02,-5.189267113095238221e-02,-5.698474702380952606e-02,-7.064267113095237804e-02,2.757859002976190688e-01,2.533156622023809423e-01,2.046874999999999944e-01
5.058593749999999722e-02,-2.734793526785714302e-01,8.835100446428571785e-02,-8.411923363095237527e-02,-1.107886904761904712e-01,4.772600446428571647e-02,-1.105329241071428548e-01,-6.060732886904762057e-02,-1.197916666666666748e-02
5.014880952380952606e-02,-2.720656622023809312e-01,8.730933779761904101e-02,-8.344959077380952051e-02,-1.103515625000000000e-01,3.939267113095237804e-02,-1.188662574404761862e-01,-6.894066220238095899e-02,1.197916666666666748e-02
4.733072916666666852e-02,-2.561337425595238138e-01,8.307756696428571230e-02,-8.247302827380952051e-02,-8.333333333333332871e-02,6.641090029761904934e-02,-2.800176711309523836e-01,6.060732886904762057e-02,-2.031250000000000069e-02
4.635416666666666852e-02,-2.523390997023809423e-01,8.099423363095238637e-02,-8.105933779761904934e-02,-8.235677083333332871e-02,4.036923363095237804e-02,-3.060593377976190688e-01,6.894066220238095899e-02,2.031250000000000069e-02
4.353608630952381098e-02,-2.411783854166666685e-01,7.928292410714285476e-02,-5.501767113095237804e-02,-2.454613095238095122e-01,9.386625744047619180e-02,1.105329241071428548e-01,-2.300920758928571563e-01,-2.031250000000000069e-02
4.255952380952381098e-02,-2.373837425595237971e-01,7.719959077380952883e-02,-5.360398065476190688e-02,-2.444847470238095122e-01,6.782459077380952051e-02,1.188662574404761862e-01,-2.561337425595238138e-01,2.031250000000000069e-02
3.042224702380952328e-02,-1.151460193452380903e-01,6.126767113095238360e-02,-5.078590029761904934e-02,-8.333333333333332871e-02,2.289760044642857040e-01,2.800176711309523836e-01,2.300920758928571563e-01,-4.635416666666666852e-02
2.760416666666666574e-02,-1.001906622023809590e-01,5.605933779761904795e-02,-4.699125744047619180e-02,-8.051525297619047117e-02,7.064267113095237804e-02,3.060593377976190688e-01,2.561337425595238138e-01,4.635416666666666852e-02
5.156249999999999722e-02,-2.471307663690476275e-01,1.205775669642857179e-01,-2.602260044642857317e-01,8.125000000000000278e-02,-7.726469494047619180e-02,-8.210100446428571230e-02,-3.217540922619047811e-02,-1.933593750000000069e-02
5.058593749999999722e-02,-2.438755580357142849e-01,1.179547991071428631e-01,-2.569707961309523614e-01,8.027343750000000278e-02,-6.947079613095237527e-02,-1.063011532738095261e-01,-5.637555803571428492e-02,1.933593750000000069e-02
5.014880952380952606e-02,-2.422293526785714302e-01,1.171456473214285698e-01,-2.567382812499999778e-01,7.150297619047618625e-02,-7.824125744047619180e-02,-1.150716145833333287e-01,3.217540922619047811e-02,-4.353608630952381098e-02
4.733072916666666852e-02,-2.291155133928571563e-01,1.100957961309523836e-01,-2.436244419642857040e-01,6.868489583333332871e-02,-5.404110863095237804e-02,-2.640857514880952106e-01,5.637555803571428492e-02,4.353608630952381098e-02
4.635416666666666852e-02,-2.272739955357142849e-01,1.133510044642857123e-01,-2.292829241071428492e-01,9.895833333333332871e-02,-2.403692336309523891e-01,8.210100446428571230e-02,-6.514601934523810145e-02,-4.353608630952381098e-02
4.353608630952381098e-02,-2.141601562500000111e-01,1.063011532738095261e-01,-2.161690848214285754e-01,9.614025297619047117e-02,-2.161690848214285754e-01,1.063011532738095261e-01,-2.141601562500000111e-01,4.353608630952381098e-02
4.255952380952381098e-02,-2.099283854166666685e-01,1.046549479166666713e-01,-2.157319568452381042e-01,6.912202380952381375e-02,-2.431873139880952328e-01,1.150716145833333287e-01,6.514601934523810145e-02,-1.925502232142857206e-01
3.042224702380952328e-02,-9.982793898809523558e-02,7.658575148809523836e-02,-1.056315104166666713e-01,5.698474702380952606e-02,-9.417317708333333703e-02,2.640857514880952106e-01,2.141601562500000111e-01,1.925502232142857206e-01
4.776785714285713969e-02,-2.317382812500000111e-01,8.597005208333333148e-02,-2.649972098214285476e-01,1.107886904761904712e-01,7.726469494047619180e-02,-2.452055431547618958e-01,-3.315197172619047811e-02,-1.154203869047619110e-02
4.733072916666666852e-02,-2.305292038690476275e-01,8.472377232142856707e-02,-2.637881324404761640e-01,1.103515625000000000e-01,6.947079613095237527e-02,-2.529994419642856984e-01,-4.094587053571428770e-02,1.154203869047619110e-02
4.635416666666666852e-02,-2.262974330357142849e-01,8.307756696428571230e-02,-2.633510044642857206e-01,8.333333333333332871e-02,7.824125744047619180e-02,-2.800176711309523836e-01,3.315197172619047811e-02,-1.933593750000000069e-02
4.537760416666666852e-02,-2.230422247023809423e-01,8.045479910714285754e-02,-2.600957961309524058e-01,8.235677083333332871e-02,5.404110863095237804e-02,-3.042178199404761973e-01,4.094587053571428770e-02,1.933593750000000069e-02
3.139880952380952328e-02,-1.068777901785714218e-01,6.812220982142856707e-02,-1.012230282738095233e-01,2.454613095238095122e-01,2.403692336309523891e-01,2.452055431547618958e-01,-6.796409970238095899e-02,-1.933593750000000069e-02
3.042224702380952328e-02,-1.036225818452380931e-01,6.549944196428571230e-02,-9.796781994047619457e-02,2.444847470238095122e-01,2.161690848214285754e-01,2.529994419642856984e-01,-9.216424851190475886e-02,1.933593750000000069e-02
2.760416666666666574e-02,-8.769066220238094789e-02,6.126767113095238360e-02,-9.699125744047619457e-02,8.333333333333332871e-02,2.431873139880952328e-01,2.800176711309523836e-01,6.796409970238095899e-02,-4.353608630952381098e-02
2.478608630952380820e-02,-7.457682291666666019e-02,5.421781994047619041e-02,-8.387741815476190688e-02,8.051525297619047117e-02,9.417317708333333703e-02,3.042178199404761973e-01,9.216424851190475886e-02,4.353608630952381098e-02
2.283296130952380820e-02,-2.810686383928571175e-01,1.318033854166666685e-01,8.247302827380952051e-02,-2.590029761904761862e-01,-4.937220982142857123e-02,-5.353887648809523697e-02,-4.007161458333333148e-02,-1.889880952380952259e-02
2.239583333333333356e-02,-2.772739955357143016e-01,1.289760044642857262e-01,8.105933779761904934e-02,-2.561848958333333148e-01,-4.178292410714285615e-02,-7.719959077380952883e-02,-6.373232886904761640e-02,1.889880952380952259e-02
2.195870535714285546e-02,-2.725027901785714302e-01,1.271251860119047561e-01,8.062220982142857817e-02,-2.476190476190476275e-01,-6.826171875000000555e-02,-1.036783854166666713e-01,4.007161458333333148e-02,-4.255952380952381098e-02
2.098214285714285546e-02,-2.575474330357143127e-01,1.195359002976190410e-01,7.682756696428572063e-02,-2.354817708333333259e-01,-4.460100446428571369e-02,-2.508510044642857095e-01,6.373232886904761640e-02,4.255952380952381098e-02
2.128906250000000069e-02,-2.710890997023809312e-01,1.264555431547619013e-01,7.161923363095237804e-02,-2.566220238095238138e-01,-7.726469494047619180e-02,5.353887648809523697e-02,-9.021112351190475886e-02,-4.255952380952381098e-02
2.031250000000000069e-02,-2.561337425595238138e-01,1.188662574404761862e-01,6.782459077380952051e-02,-2.444847470238095122e-01,-5.360398065476190688e-02,7.719959077380952883e-02,-2.373837425595237971e-01,4.255952380952381098e-02
1.933593750000000069e-02,-2.383603050595237971e-01,1.140950520833333287e-01,6.684802827380952051e-02,-2.180059523809523836e-01,-2.129138764880952328e-01,1.036783854166666713e-01,9.021112351190475886e-02,-1.897321428571428492e-01
1.651785714285714315e-02,-1.189406622023809479e-01,8.418433779761905211e-02,5.189267113095238221e-02,-1.107235863095238082e-01,-6.574125744047619457e-02,2.508510044642857095e-01,2.373837425595237971e-01,1.897321428571428492e-01
2.195870535714285546e-02,-2.762974330357143016e-01,9.937220982142856707e-02,8.411923363095237527e-02,-2.916666666666666852e-01,4.937220982142857123e-02,-8.143136160714285754e-02,-5.896112351190475886e-02,-1.130952380952380924e-02
2.172619047619047533e-02,-2.748837425595238027e-01,9.803292410714285754e-02,8.344959077380952051e-02,-2.906901041666666852e-01,4.178292410714285615e-02,-8.902064732142857262e-02,-6.655040922619047394e-02,1.130952380952380924e-02
2.074962797619047533e-02,-2.571103050595238138e-01,9.326171875000000000e-02,8.247302827380952051e-02,-2.642113095238095011e-01,6.826171875000000555e-02,-2.483305431547619124e-01,5.896112351190475886e-02,-1.889880952380952259e-02
2.031250000000000069e-02,-2.533156622023809423e-01,9.043433779761904379e-02,8.105933779761904934e-02,-2.613932291666666852e-01,4.460100446428571369e-02,-2.719912574404761973e-01,6.655040922619047394e-02,1.889880952380952259e-02
1.933593750000000069e-02,-2.533156622023809423e-01,9.184802827380952883e-02,5.501767113095237804e-02,-2.916666666666666852e-01,7.726469494047619180e-02,8.143136160714285754e-02,-2.258603050595238138e-01,-1.889880952380952259e-02
