Bit 1,Bit 2,Bit 3,Bit 4,Bit 5,Bit 6,Bit 7,Bit 8,Bit 9,Bit 10
-4.166666666666672680e-02,4.982142857142846104e-02,9.279761904761914260e-02,8.688095238095207284e-02,1.041666666666666019e-01,1.046428571428570098e-01,5.041666666666665825e-02,5.136904761904769606e-02,-8.654761904761906419e-03,-4.977380952380955348e-02
-1.929761904761954916e-02,6.196428571428531928e-02,8.777380952381007295e-02,8.277380952380944401e-02,1.490476190476189636e-02,1.025357142857142023e-01,-1.570238095238092602e-02,8.794047619047636044e-02,-4.345238095238092117e-03,4.145238095238085174e-02
-3.848809523809558486e-02,7.969047619047597841e-02,8.565476190476220553e-02,9.963095238095222295e-02,1.137380952380950827e-01,1.055833333333331681e-01,-3.140476190476196305e-02,6.205952380952386993e-02,4.321428571428566345e-03,-4.078571428571423074e-02
-1.285714285713793203e-03,-1.593333333333337709e-01,-9.813095238095234651e-02,-1.190119047619049020e-01,2.976190476190595721e-04,-9.213095238095238282e-02,-2.750000000000019790e-03,-1.045357142857141902e-01,-3.083333333333339830e-03,1.996428571428575383e-02
-1.349206349206309719e-02,-1.696825396825402676e-01,-1.099920634920637241e-01,-1.157420634920637986e-01,-6.730158730158702571e-03,-9.507539682539684067e-02,-1.333333333333361695e-03,-1.921825396825386709e-02,-1.196825396825398208e-02,-1.676587301587300141e-02
-8.214285714285521345e-03,-1.497142857142860772e-01,-1.052857142857142880e-01,-1.117619047619048261e-01,2.928571428571443563e-03,-9.147619047619044708e-02,5.785714285714300270e-03,-1.123571428571427527e-01,-1.904761904761784197e-04,1.028571428571425569e-02
-6.916666666666224095e-03,-1.422738095238099687e-01,-1.112857142857144599e-01,-1.061547619047620572e-01,6.238095238095257844e-03,-9.710714285714293348e-02,1.246428571428570553e-02,-1.061190476190476267e-01,4.261904761904748012e-03,-1.310714285714286755e-02
-2.941666666666734042e-02,3.523809523809449257e-02,8.559523809523837679e-02,7.453571428571417745e-02,-8.654761904761875194e-03,8.058333333333339565e-02,2.011904761904762494e-03,8.739285714285720263e-02,-1.515476190476189658e-02,1.278690476190476044e-01
-9.850000000000026790e-02,-1.342738095238095730e-01,1.255952380952373576e-02,1.976190476190469239e-02,-7.747619047619046240e-02,2.735714285714289234e-02,-7.180952380952375369e-02,-2.130952380952379904e-02,-1.134285714285714758e-01,-1.028809523809523646e-01
-2.152380952381038881e-02,6.249999999999933387e-02,8.340476190476246721e-02,8.778571428571432800e-02,4.547619047619064214e-03,7.950000000000000122e-02,2.023809523809525293e-02,9.930952380952388914e-02,7.476190476190493900e-03,1.676190476190475218e-02
-1.252380952380961754e-02,8.569047619047624742e-02,3.369047619047705472e-03,1.118690476190475347e-01,2.332142857142855547e-02,1.455952380952381733e-02,4.709523809523798871e-02,8.926190476190465350e-02,1.002738095238094873e-01,-2.291666666666666505e-02
-2.496428571428609133e-02,6.594047619047609110e-02,8.550000000000022859e-02,1.063095238095237427e-01,3.642857142857128250e-03,9.419047619047617170e-02,-8.642857142857130956e-03,9.548809523809534405e-02,4.642857142857136077e-03,1.789285714285713397e-02
-2.086111111111159377e-02,7.588888888888886686e-02,8.965079365079364759e-02,1.149007936507935035e-01,-3.730158730158817867e-04,9.153571428571410928e-02,-1.145634920634922352e-02,1.242103174603174792e-01,-3.253968253968337124e-04,-2.317063492063493532e-02
-1.689285714285791717e-02,6.798809523809509758e-02,9.648809523809578903e-02,1.117738095238095253e-01,4.488095238095287515e-03,9.236904761904765615e-02,-1.386904761904761418e-02,9.269047619047623976e-02,-8.440476190476175339e-03,1.340476190476188462e-02
-1.634126984126996196e-02,8.157539682539675929e-02,9.225396825396846301e-02,1.195515873015873115e-01,2.242063492063569446e-03,9.225396825396815770e-02,-2.230555555555555416e-02,1.155833333333333157e-01,-5.281746031746032376e-03,-1.953174603174606672e-02
-3.465476190476200757e-02,-1.008214285714285063e-01,-1.050714285714286766e-01,-1.017142857142859652e-01,-2.714285714285707279e-03,-1.230476190476188919e-01,-2.358333333333329646e-02,-1.232023809523807995e-01,1.607142857142844321e-03,5.320238095238083442e-02
-4.849206349206362787e-02,-6.563492063491795786e-03,-1.184206349206351760e-01,-3.563492063492147005e-03,-4.325396825396844204e-03,-1.300753968253967885e-01,-1.786111111111110539e-02,-1.645753968253967914e-01,-8.166666666666684907e-03,-5.795634920634917808e-02
-2.854761904761911329e-02,-9.509523809523812155e-02,-1.019285714285714656e-01,-9.596428571428584908e-02,2.380952380950755731e-05,-1.221190476190474744e-01,-3.614285714285710854e-02,-1.187976190476189298e-01,-4.273809523809519138e-03,4.284523809523808902e-02
-3.154761904761897717e-02,1.271825396825413887e-02,-1.204761904761904312e-01,9.873015873015845989e-03,4.956349206349193459e-03,-1.272063492063491841e-01,-1.141865079365079749e-01,-1.533412698412695563e-01,6.738095238095237471e-03,-4.752777777777772439e-02
-2.093650793650705944e-02,6.330555555555568426e-02,1.003730158730162803e-01,1.002222222222220599e-01,7.924603174603136319e-03,9.624603174603166278e-02,1.198412698412689055e-03,7.899603174603184175e-02,-2.753968253968264689e-03,1.542460317460314645e-02
-1.695634920634953025e-02,7.036111111111117977e-02,1.002579365079367540e-01,1.134087301587299590e-01,-3.746031746031724605e-03,9.384523809523795390e-02,3.261904761904750594e-03,1.158928571428571863e-01,-1.556349206349207787e-02,-2.076190476190475573e-02
-1.984523809523777715e-02,7.061904761904735928e-02,1.008214285714290892e-01,1.102857142857143896e-01,4.380952380952384678e-03,9.538095238095235795e-02,1.042857142857144676e-02,6.747619047619050903e-02,-1.380952380952366401e-03,1.833333333333327445e-03
-6.293650793650878983e-03,8.969444444444441000e-02,1.001349206349210208e-01,1.192658730158730335e-01,9.027777777777860196e-03,9.813492063492050554e-02,1.992063492063492897e-02,1.630158730158732389e-02,6.988095238095241163e-03,-1.317460317460320864e-02
-1.246666666666674111e-01,-9.614285714285712714e-02,-8.520238095238116816e-02,-9.732142857142864201e-02,-4.357142857142806865e-03,-1.076547619047617810e-01,2.026190476190477263e-02,-1.056904761904760709e-01,-1.829761904761905908e-02,5.907142857142844150e-02
-5.510714285714353455e-02,-2.803571428571412921e-02,-3.172619047619043564e-02,-1.361904761904761396e-02,-1.999999999999996919e-02,-5.878571428571417734e-02,8.488095238095239026e-03,-1.612619047619047175e-01,-1.303690476190476621e-01,-6.958333333333342752e-02
-1.113690476190481587e-01,-7.676190476190533629e-02,-8.504761904761921898e-02,-8.969047619047625097e-02,9.190476190476214169e-03,-1.024761904761904152e-01,4.247619047619045907e-02,-8.969047619047615383e-02,1.059523809523811241e-02,-6.722619047619059207e-02
5.187301587301575145e-02,1.050753968253969467e-01,-3.488888888888884432e-02,5.277777777777655638e-03,9.177777777777755552e-02,-3.579365079365073865e-02,1.467500000000002136e-01,-3.391269841269843599e-02,1.191230158730158112e-01,2.471825396825392054e-02
1.833333333333492243e-03,-1.557142857142863046e-01,-1.092261904761907265e-01,-1.339047619047622484e-01,-8.535714285714217711e-03,-8.877380952380946322e-02,-5.261904761904754972e-03,-9.383333333333318538e-02,5.809523809523802623e-03,2.760714285714285787e-02
-1.648015873015837296e-02,-1.595396825396831475e-01,-1.142539682539686491e-01,-1.308730158730161963e-01,-1.398809523809521962e-02,-9.986111111111115046e-02,-1.631349206349206118e-02,1.179365079365076244e-02,4.424603174603167904e-03,-2.490873015873014754e-02
-8.226190476190595180e-03,-1.512738095238098102e-01,-1.029642857142858831e-01,-1.172976190476191505e-01,-8.559523809523723534e-03,-8.855952380952367142e-02,-9.440476190476169288e-03,-9.359523809523793980e-02,-5.940476190476185261e-03,2.585714285714287713e-02
-1.111507936507875882e-02,-1.564603174603179103e-01,-1.049960317460320453e-01,-1.262460317460319670e-01,-1.616269841269841676e-02,-1.012579365079365190e-01,-1.893650793650793196e-02,9.023809523809510347e-03,-7.257936507936510982e-03,-2.659126984126983576e-02
-2.542857142857149477e-02,4.769047619047561692e-02,7.572619047619072452e-02,5.453571428571417357e-02,-1.494047619047615336e-02,8.486904761904758010e-02,-1.974999999999995509e-02,7.853571428571443080e-02,4.345238095238082576e-03,1.544166666666667020e-01
-1.215158730158727579e-01,-2.877777777777799917e-02,-8.920634920635051035e-03,-3.630158730158743186e-02,-1.014325396825396380e-01,2.031746031746031224e-03,-9.890873015873015428e-02,-4.263492063492063666e-02,1.357142857142840629e-03,-1.248968253968254088e-01
-2.613095238095267114e-02,5.194047619047569703e-02,7.879761904761940772e-02,6.111904761904751737e-02,-1.611904761904758843e-02,8.563095238095233541e-02,-2.296428571428569404e-02,8.100000000000016909e-02,-5.178571428571420408e-03,1.519047619047619313e-01
-1.196785714285716201e-01,-1.926587301587318404e-02,-8.126984126984222040e-03,-3.133730158730170523e-02,-1.100357142857142922e-01,2.198412698412706423e-03,-1.079087301587302178e-01,-3.892063492063488339e-02,-3.841269841269849376e-03,-1.230833333333333224e-01
1.053571428571506430e-02,-1.586666666666669556e-01,-9.785714285714293414e-02,-1.241309523809527166e-01,-7.773809523809469338e-03,-8.529761904761899716e-02,1.916666666666642059e-03,-1.116547619047618539e-01,-3.452380952380989729e-04,1.327380952380948637e-02
-6.583333333332747062e-03,-1.572023809523815374e-01,-1.056785714285717465e-01,-1.193214285714287726e-01,-2.809523809523836388e-03,-9.279761904761907321e-02,1.864285714285708259e-02,-8.353571428571424096e-02,7.499999999999945946e-04,-1.146428571428572026e-02
-5.047619047618814858e-03,-1.514761904761907640e-01,-1.026190476190476930e-01,-1.158095238095240426e-01,-7.666666666666618543e-03,-9.069047619047612696e-02,9.857142857142873332e-03,-1.103333333333332833e-01,2.380952380953271080e-05,1.376190476190473910e-02
-8.690476190466450701e-04,-1.494047619047622621e-01,-9.908333333333366189e-02,-1.155357142857144914e-01,-1.083333333333335625e-02,-9.546428571428570986e-02,2.294047619047617087e-02,-9.163095238095235462e-02,-4.011904761904758199e-03,-1.610714285714287541e-02
-2.347619047619199650e-02,5.119047619047526615e-02,8.663095238095257222e-02,7.103571428571429924e-02,7.023809523809673369e-04,8.536904761904762218e-02,2.441666666666667679e-02,9.770238095238098497e-02,-9.404761904761964331e-04,4.736904761904749128e-02
-3.785714285714349148e-02,3.883333333333332388e-02,6.903571428571443624e-02,6.510714285714276628e-02,7.405952380952381120e-02,8.367857142857144936e-02,1.360000000000000098e-01,6.198809523809518940e-02,-9.642857142857135314e-03,-4.120238095238105969e-02
-2.429761904762001157e-02,6.105952380952285596e-02,8.632142857142899306e-02,7.689285714285716555e-02,-8.964285714285737117e-03,8.425000000000001932e-02,3.048809523809524469e-02,9.841666666666673557e-02,-1.178571428571426397e-03,3.701190476190466261e-02
-2.862698412698423678e-02,7.119047619047587372e-02,6.833333333333364845e-02,7.657142857142841541e-02,-2.272619047619050398e-02,8.089285714285715523e-02,1.483174603174602368e-01,7.477380952380952017e-02,6.476190476190472195e-03,-3.520238095238101272e-02
-5.011904761904203975e-03,6.048809523809517419e-02,9.341269841269884966e-02,9.771428571428533716e-02,-8.535714285714377306e-03,9.283333333333339266e-02,-5.833333333333428142e-04,9.090873015873025820e-02,5.785714285714272515e-03,1.298809523809518751e-02
-1.455952380952311997e-02,7.320238095238071341e-02,9.000000000000021871e-02,9.866666666666647212e-02,-4.261904761904786176e-03,1.014880952380950857e-01,-9.714285714285710027e-03,1.223809523809524097e-01,2.583333333333322906e-03,-1.978571428571427107e-02
-1.259523809523779847e-02,6.422619047619021471e-02,1.080595238095245492e-01,1.137857142857141013e-01,-7.535714285714276671e-03,9.186904761904771122e-02,-1.067857142857144351e-02,9.046428571428571930e-02,-7.142857142857153042e-03,9.547619047619027022e-03
-1.358333333333278103e-02,7.617857142857116515e-02,9.567857142857179309e-02,1.043095238095237409e-01,-5.642857142857110944e-03,1.028214285714284942e-01,-1.442857142857142255e-02,1.202857142857142320e-01,-6.369047619047616196e-03,-1.924999999999999281e-02
-3.010714285714266580e-02,-1.012420634920634943e-01,-1.055238095238095336e-01,-1.240992063492065561e-01,-2.472222222222250632e-03,-1.121626984126983390e-01,-2.107539682539677842e-02,-1.153611111111109006e-01,4.380952380952374270e-03,4.766269841269829555e-02
-4.711111111111108973e-02,-4.884920634920475631e-03,-1.254325396825400341e-01,-1.283492063492064905e-01,2.781746031746006736e-03,-1.998015873015872648e-02,-2.615873015873015905e-02,-1.554087301587299685e-01,1.174603174603155477e-03,-5.663095238095237904e-02
-2.892460317460325558e-02,-9.788888888888898354e-02,-1.000317460317460133e-01,-1.167936507936510188e-01,-3.853174603174548511e-03,-1.118769841269840332e-01,-2.654365079365074431e-02,-1.128769841269839647e-01,-5.619047619047619867e-03,4.440873015873011975e-02
-4.277777777777798385e-02,2.126984126984335539e-03,-1.238611111111112550e-01,-1.226468253968255040e-01,-6.698412698412693073e-03,-1.847222222222219545e-02,-3.883730158730160087e-02,-1.524087301587297993e-01,-2.682539682539683036e-03,-5.374206349206347988e-02
6.815476190476262019e-02,5.496428571428589593e-02,9.442857142857163932e-02,9.423809523809514865e-02,-1.821428571428576615e-02,8.501190476190477463e-02,-4.702380952380961349e-03,6.977380952380957124e-02,-6.988095238095235091e-03,3.333333333333328777e-03
-6.384920634920104865e-03,7.204365079365081248e-02,9.363888888888904916e-02,1.003769841269840785e-01,-6.678571428571445159e-03,8.926984126984122137e-02,5.960317460317436644e-03,1.042936507936507856e-01,-2.873015873015889211e-03,-9.646825396825408835e-03
-1.166666666666556218e-02,6.661904761904756389e-02,1.022023809523814747e-01,1.063095238095239092e-01,-1.105952380952377433e-02,9.132142857142858117e-02,1.020238095238096276e-02,7.395238095238097775e-02,5.083333333333345944e-03,7.035714285714270155e-03
-9.448412698411706723e-03,7.962301587301581773e-02,9.721825396825428678e-02,1.050992063492063727e-01,-1.486507936507935890e-02,9.295634920634919529e-02,1.178968253968253402e-02,9.533333333333324222e-02,-1.281746031746026221e-03,-1.642460317460320285e-02
-1.135039682539679823e-01,-9.263492063492063944e-02,-9.250396825396829670e-02,-1.142301587301588622e-01,-5.623015873015856092e-03,-1.134920634920633664e-01,2.126190476190477005e-02,-9.003968253968239188e-02,-3.099206349206357590e-03,4.386507936507931527e-02
-4.459920634920670757e-02,7.341269841271468380e-04,-1.093611111111112422e-01,-1.185396825396826254e-01,1.185317460317468485e-02,-1.221468253968252121e-01,2.493650793650791994e-02,-1.380753968253967123e-01,-1.313095238095239592e-02,-5.167063492063492247e-02
-1.181349206349204956e-01,-8.381746031746079018e-02,-9.040873015873020224e-02,-1.084365079365080392e-01,-1.687698412698410144e-02,-1.102817460317459253e-01,2.988492063492063922e-02,-9.384126984126971160e-02,9.920634920635015494e-04,3.092063492063489016e-02
-3.237698412698432338e-02,2.366269841269836444e-02,-1.091626984126984334e-01,-1.123849206349207125e-01,-1.006071428571429921e-01,-1.157976190476189410e-01,4.136904761904761779e-02,-1.233730158730159399e-01,1.212301587301586880e-02,-4.345238095238092291e-02
-2.402380952380982204e-02,6.788095238095141759e-02,7.852380952380969004e-02,1.005952380952382791e-01,-8.654761904761894276e-03,1.163452380952380155e-01,-3.595238095238099257e-03,7.895238095238099607e-02,1.034523809523808097e-02,2.363095238095238790e-02
-1.976984126984152046e-02,6.427777777777698986e-02,1.006706349206353684e-01,9.736507936507933503e-02,-7.460317460317446650e-03,1.223611111111110178e-01,-6.531746031746041292e-03,1.065198412698411118e-01,5.765873015872998580e-03,-2.319841269841267650e-02
-1.507142857142927672e-02,6.928571428571299318e-02,9.845238095238129095e-02,9.304761904761917057e-02,1.619047619047633661e-03,1.169761904761904697e-01,-7.214285714285717348e-03,7.638095238095247985e-02,-1.366666666666664989e-02,2.019047619047621006e-02
-1.277380952380938184e-02,7.096428571428463339e-02,1.050357142857146486e-01,9.102380952380939583e-02,-4.797619047619031477e-03,1.226547619047618082e-01,-9.654761904761921185e-03,1.076547619047617532e-01,-1.085714285714287422e-02,-1.924999999999999281e-02
-2.279761904761895552e-02,-1.405357142857145414e-01,-9.382142857142872217e-02,-1.149047619047620233e-01,-9.833333333333327611e-03,-9.029761904761912650e-02,-7.607142857142836639e-03,-1.473571428571429087e-01,7.535714285714281008e-03,5.961904761904750216e-02
-4.005158730158685232e-02,-1.572817460317461613e-01,2.559523809523973209e-03,-1.142142857142859486e-01,-2.123412698412700458e-02,2.325396825396786049e-03,-7.329365079365101308e-03,-1.824126984126982487e-01,7.472222222222203031e-03,-4.983333333333336834e-02
-1.469047619047615660e-02,-1.335595238095238502e-01,-8.939285714285731543e-02,-1.219047619047621128e-01,-7.238095238095245722e-03,-8.896428571428571797e-02,-1.091666666666665265e-02,-1.437380952380952204e-01,-1.028571428571428345e-02,6.069047619047610032e-02
-1.443650793650792796e-02,-1.295674603174602202e-01,4.801587301587802864e-04,-1.329841269841272045e-01,-2.096031746031745344e-02,2.408730158730162246e-03,-2.118650793650796865e-02,-1.831984126984125272e-01,-1.107142857142858275e-02,-4.948412698412700539e-02
-1.852380952380956736e-02,6.378571428571344626e-02,9.666666666666730301e-02,1.001904761904761076e-01,-3.857142857142852391e-03,1.049285714285713156e-01,-2.464285714285723537e-03,7.277380952380951840e-02,4.809523809523801735e-03,2.169047619047619405e-02
-1.640476190476188034e-02,6.066666666666611918e-02,1.005952380952385150e-01,1.005952380952379877e-01,-9.690476190476183388e-03,1.162380952380952792e-01,1.833333333333324842e-03,1.037380952380950599e-01,3.333333333333200407e-04,-1.790476190476189902e-02
-1.164285714285717699e-02,6.959523809523684990e-02,9.751190476190511880e-02,9.209523809523809112e-02,-1.047619047619017738e-03,1.082619047619047398e-01,5.476190476190485185e-03,7.010714285714292338e-02,-7.642857142857153487e-03,1.728571428571426191e-02
-9.547619047618402521e-03,8.123809523809434607e-02,9.473809523809539890e-02,8.807142857142841175e-02,-4.583333333333296927e-03,1.097261904761904633e-01,9.452380952380955159e-03,9.219047619047601727e-02,-5.547619047619054694e-03,-1.573809523809523853e-02
-2.370238095238143272e-02,-1.430595238095239696e-01,-9.466666666666664898e-02,-1.115357142857143491e-01,-1.128571428571424964e-02,-1.013571428571428817e-01,6.488095238095237249e-03,-1.405714285714286804e-01,-2.261904761904848585e-04,5.991666666666652097e-02
-4.221825396825391874e-02,-1.690039682539681842e-01,-2.284920634920614702e-02,-4.425396825396824690e-02,-3.078968253968253008e-02,-1.611111111111107608e-02,7.523809523809509014e-03,-1.787063492063491466e-01,-1.481349206349206332e-02,-4.877777777777785040e-02
-1.519047619047642073e-02,-1.226904761904762664e-01,-1.009285714285714508e-01,-1.257500000000000839e-01,-5.928571428571415870e-03,-1.090119047619047543e-01,1.616666666666669375e-02,-1.356190476190476946e-01,-5.059523809523808029e-03,4.401190476190468270e-02
-1.111904761904765337e-02,-2.407142857142835490e-02,-1.107738095238093301e-01,-1.438095238095239425e-01,-1.166666666666665853e-02,-9.989285714285713047e-02,3.424999999999999573e-02,-1.623333333333331630e-01,7.226190476190479800e-03,-3.780952380952383451e-02
-2.803968253968261437e-02,-1.229047619047623219e-01,-1.175753968253970966e-01,-9.801984126984138179e-02,-4.130952380952382721e-03,-1.275198412698413386e-01,-1.383333333333333463e-02,-9.024603174603165745e-02,1.066269841269840146e-02,3.160714285714283367e-02
-2.741666666666651986e-02,-1.296706349206353803e-01,-1.216785714285718439e-01,-1.076865079365082051e-01,-1.939682539682543311e-02,-1.339960317460318073e-01,-1.224206349206351241e-02,1.432539682539681059e-02,5.476190476190464368e-03,-2.771428571428573989e-02
-1.759920634920604521e-02,-1.215396825396829195e-01,-1.031468253968256393e-01,-1.032420634920635655e-01,6.103174603174645052e-03,-1.266468253968253133e-01,-1.468253968253969283e-02,-9.299206349206334821e-02,-1.310714285714284152e-02,2.685317460317460103e-02
-1.347222222222201060e-02,-1.243293650793653865e-01,-1.187222222222225898e-01,-1.132460317460320248e-01,-1.640079365079362764e-02,-1.322460317460316115e-01,-2.197222222222222285e-02,1.394444444444445375e-02,-9.690476190476193796e-03,-2.386507936507938424e-02
-3.853571428571499202e-02,4.058333333333272869e-02,6.519047619047620146e-02,8.676190476190460965e-02,-2.422619047619044633e-02,6.626190476190474410e-02,-1.810714285714283209e-02,8.386904761904762085e-02,8.107142857142837084e-03,1.700952380952381326e-01
-1.286587301587298615e-01,-5.287301587301600214e-02,-1.995634920634925188e-02,-2.896825396825423657e-03,-1.290515873015874448e-01,-3.063095238095244963e-02,-2.356349206349206415e-02,-5.120634920634918597e-02,7.710317460317469423e-03,-1.288730158730157227e-01
-2.104761904761980051e-02,4.581349206349141084e-02,6.917063492063509067e-02,8.087301587301581884e-02,-2.116269841269838303e-02,6.789682539682541373e-02,-2.910317460317454058e-02,8.737301587301594952e-02,-9.412698412698414230e-03,1.695992063492063884e-01
-2.218650793650799036e-02,-3.280555555555561553e-02,-2.721031746031753532e-02,-1.967857142857139599e-02,-1.289603174603176639e-01,-2.731746031746038958e-02,-1.153412698412700083e-01,-5.173412698412706290e-02,-7.603174603174598679e-03,-1.271626984126983384e-01
-9.552380952381030188e-02,-1.178134920634920646e-01,-9.879761904761921731e-02,-9.048412698412705568e-02,2.579365079365077140e-03,-1.166031746031744448e-01,9.630952380952337299e-03,-9.650793650793641765e-02,8.333333333333317605e-03,3.518650793650794639e-02
-2.903571428571430357e-02,-1.281666666666668730e-01,-1.155952380952383479e-01,-1.059960317460320184e-01,-1.795238095238092454e-02,-1.305833333333334123e-01,5.658730158730130438e-03,1.428571428571641724e-04,-8.773809523809536146e-03,-2.969841269841268228e-02
-2.106746031746040138e-02,-1.166150793650795187e-01,-1.085912698412700439e-01,-1.014484126984128431e-01,4.801587301587421225e-04,-1.204722222222221334e-01,1.289682539682539611e-02,-1.107698412698413515e-01,-1.132142857142857603e-02,1.690873015873013349e-02
-5.583333333333523330e-03,-1.111111111111112715e-01,-1.198968253968256681e-01,-1.125873015873018329e-01,-6.587301587301525388e-03,-1.211111111111109750e-01,2.119841269841270595e-02,-8.743253968253962560e-02,1.329365079365073428e-03,-1.821825396825394253e-02
-6.017460317460451846e-02,4.646825396825361720e-02,6.457142857142862680e-02,8.137301587301580541e-02,-2.029365079365075264e-02,7.517063492063490171e-02,1.595634920634917200e-02,8.820634920634921883e-02,-1.057936507936507037e-02,1.593015873015871664e-01
-1.251904761904761298e-01,-4.124999999999984235e-02,-1.124999999999995448e-02,7.083333333333365067e-03,-1.209880952380953528e-01,-1.753571428571429683e-02,2.282142857142857237e-02,-3.690476190476189161e-02,-1.094404761904762546e-01,-1.273452380952379837e-01
-3.135714285714402694e-02,6.332142857142794568e-02,6.114285714285722095e-02,7.413095238095249173e-02,-9.011904761904689781e-03,8.636904761904759531e-02,3.649999999999996303e-02,1.076190476190476419e-01,3.440476190476195184e-03,4.784523809523791305e-02
5.925396825396830186e-02,8.449206349206338229e-02,-3.410714285714290528e-02,-1.498412698412690536e-02,-2.344841269841273571e-02,8.517063492063492447e-02,1.548849206349208196e-01,7.394444444444436826e-02,9.908730158730165438e-02,-4.429365079365089886e-02
-2.749999999999197531e-03,7.416666666666528462e-02,-3.321428571428766685e-03,1.156785714285714223e-01,7.607142857142881742e-03,1.189404761904761243e-01,3.190476190476184554e-03,7.939285714285716777e-02,2.072619047619049179e-02,2.636904761904761141e-02
-1.165476190476122387e-02,6.720238095237979215e-02,8.569047619047612252e-02,1.172976190476188174e-01,1.702380952380924857e-03,1.088809523809522589e-01,-4.678571428571436444e-03,9.555952380952376091e-02,7.559523809523783361e-03,-2.755952380952381847e-02
-1.136904761904719563e-02,7.628571428571273572e-02,1.072380952380954378e-01,9.942857142857140784e-02,-2.714285714285628349e-03,1.194523809523810459e-01,-7.345238095238094782e-03,6.945238095238098763e-02,-2.388095238095235689e-02,1.345238095238095177e-02
-9.809523809522768811e-03,7.015476190476056806e-02,1.012380952380954602e-01,1.129761904761904245e-01,3.571428571428579557e-04,1.093690476190476019e-01,-7.833333333333343182e-03,9.311904761904751804e-02,-1.307142857142859493e-02,-1.650000000000001465e-02
-1.773809523809516397e-02,-1.368452380952386860e-01,-1.125714285714288498e-01,-9.442857142857138952e-02,6.559523809523841453e-03,-1.070000000000000534e-01,-5.916666666666628265e-03,-1.467857142857145747e-01,9.904761904761898855e-03,4.482142857142849823e-02
-3.365873015872990204e-02,-1.390992063492068609e-01,-1.013253968253970266e-01,8.186507936507745470e-03,1.874999999999999237e-02,-1.047063492063493029e-01,-1.049206349206346402e-02,-1.625515873015874191e-01,5.936507936507923883e-03,-4.103968253968257041e-02
-1.584523809523820381e-02,-1.334642857142861461e-01,-9.725000000000022515e-02,-1.000952380952380150e-01,5.202380952381006896e-03,-1.054761904761904456e-01,-8.999999999999966360e-03,-1.338928571428572023e-01,-1.186904761904761241e-02,4.169047619047612507e-02
-2.797222222222235655e-02,-1.305674603174606929e-01,-9.822222222222240506e-02,2.214285714285592344e-03,2.143253968253965719e-02,-1.043769841269841375e-01,-1.328174603174604729e-02,-1.604960317460317198e-01,-1.019841269841271353e-02,-3.853174603174602808e-02
-5.404761904760552182e-03,6.602380952380836054e-02,8.716666666666665619e-02,1.043452380952380604e-01,-2.654761904761838640e-03,1.100119047619046858e-01,-1.073809523809529133e-02,6.729761904761906444e-02,7.035714285714290972e-03,1.691666666666662849e-02
-1.099999999999905220e-02,7.314285714285599649e-02,9.397619047619043542e-02,1.011666666666665160e-01,-1.619047619047629324e-03,1.070238095238094794e-01,2.595238095238067144e-03,8.685714285714282723e-02,3.666666666666647950e-03,-1.580952380952383579e-02
-8.662698412697372730e-03,7.023015873015736599e-02,1.001071428571430888e-01,9.596825396825395260e-02,-3.722222222222174547e-03,1.089087301587301354e-01,7.003968253968258922e-03,6.590873015873016660e-02,-9.293650793650801850e-03,1.355158730158727981e-02
-7.785714285713188354e-03,7.982936507936388981e-02,9.823412698412709032e-02,9.751984126984117318e-02,-2.825396825396856750e-03,1.057817460317459907e-01,7.876984126984162837e-03,8.493650793650787956e-02,-8.527777777777779955e-03,-1.503968253968255946e-02
-1.955952380952388769e-02,-1.291428571428573924e-01,-1.036190476190477772e-01,-1.113690476190476453e-01,1.738095238095287674e-03,-1.118214285714286410e-01,4.809523809523826021e-03,-1.342261904761907765e-01,4.273809523809520006e-03,3.891666666666662722e-02
-3.205952380952360736e-02,-4.510714285714296362e-02,-1.055595238095240473e-01,-1.039880952380951157e-01,1.566666666666670718e-02,-1.067023809523810068e-01,1.083333333333329901e-02,-1.572023809523812043e-01,4.642857142857009442e-04,-3.634523809523812488e-02
-1.762301587301605410e-02,-1.214682539682540724e-01,-1.010119047619049276e-01,-1.168611111111111378e-01,3.412698412698714212e-04,-1.132301587301587226e-01,1.191269841269841992e-02,-1.308730158730159188e-01,-7.313492063492073141e-03,3.612698412698410466e-02
-2.553571428571414781e-02,-2.040476190476194288e-02,-1.122500000000001968e-01,-1.154642857142856860e-01,5.928571428571390717e-03,-1.151547619047618848e-01,1.735714285714283836e-02,-1.537500000000001088e-01,-6.357142857142867622e-03,-3.436904761904764627e-02
-1.167460317460267127e-02,-1.303055555555560074e-01,-1.229841269841273482e-01,-8.781746031746046066e-02,2.488095238095199002e-03,-1.345674603174605855e-01,-2.960317460317463470e-03,-1.069484126984126815e-01,2.093253968253969144e-02,1.383730158730156479e-02
-1.367857142857155373e-02,-1.217420634920639150e-01,-1.156388888888894573e-01,-8.901190476190488921e-02,1.162301587301581285e-02,-1.256190476190476579e-01,-7.075396825396811085e-03,-8.554761904761890023e-02,7.773809523809519645e-03,-2.108333333333334281e-02
-1.894047619047546649e-02,-1.282023809523813451e-01,-1.117857142857143007e-02,-1.036666666666666847e-01,-8.357142857142868531e-03,-1.342976190476189990e-01,-1.544047619047619890e-02,-1.162619047619046914e-01,-2.391666666666666247e-02,2.619047619047522660e-04
