Bit-0,Bit-1,Bit-2,Bit-3,Bit-4,Bit-5,Bit-6,Bit-7,Bit-8,Bit-9
-8.326672684688674053e-17,-5.030698080332740574e-17,-6.514285714285726614e-02,1.186904761904757077e-01,-5.630952380952381625e-02,9.252380952380932777e-02,1.206904761904758761e-01,-5.680952380952385833e-02,9.635714285714266913e-02,0.000000000000000000e+00
-8.326672684688674053e-17,-5.030698080332740574e-17,-6.514285714285726614e-02,1.186904761904757077e-01,-5.630952380952381625e-02,9.252380952380932777e-02,1.206904761904758761e-01,-5.680952380952385833e-02,9.635714285714266913e-02,0.000000000000000000e+00
-4.163336342344337027e-17,-1.908195823574487804e-17,-6.607142857142868364e-02,1.185952380952373930e-01,-5.823809523809519995e-02,9.242857142857130448e-02,1.305952380952379310e-01,8.876190476190480572e-02,-5.607142857142859149e-02,0.000000000000000000e+00
-4.163336342344337027e-17,-1.908195823574487804e-17,-6.607142857142868364e-02,1.185952380952373930e-01,-5.823809523809519995e-02,9.242857142857130448e-02,1.305952380952379310e-01,8.876190476190480572e-02,-5.607142857142859149e-02,0.000000000000000000e+00
-8.326672684688674053e-17,-3.295974604355933479e-17,-4.883333333333334664e-02,7.233333333333288873e-02,-4.033333333333326276e-02,6.283333333333313009e-02,7.516666666666640961e-02,6.066666666666654939e-02,6.816666666666654217e-02,0.000000000000000000e+00
-8.326672684688674053e-17,-3.295974604355933479e-17,-4.883333333333334664e-02,7.233333333333288873e-02,-4.033333333333326276e-02,6.283333333333313009e-02,7.516666666666640961e-02,6.066666666666654939e-02,6.816666666666654217e-02,0.000000000000000000e+00
2.775557561562891351e-17,5.551115123125782702e-17,-2.096666666666669177e-01,1.514999999999999958e-01,1.278333333333333821e-01,-1.873333333333334350e-01,-2.113333333333332897e-01,-1.938333333333329689e-01,-2.271666666666665724e-01,0.000000000000000000e+00
2.775557561562891351e-17,5.551115123125782702e-17,-2.096666666666669177e-01,1.514999999999999958e-01,1.278333333333333821e-01,-1.873333333333334350e-01,-2.113333333333332897e-01,-1.938333333333329689e-01,-2.271666666666665724e-01,0.000000000000000000e+00
-6.938893903907228378e-17,-3.295974604355933479e-17,-1.143333333333336338e-01,2.188333333333329078e-01,2.143333333333331259e-01,-8.483333333333335780e-02,-1.056666666666663951e-01,-9.316666666666657826e-02,2.148333333333330708e-01,0.000000000000000000e+00
-6.938893903907228378e-17,-3.295974604355933479e-17,-1.143333333333336338e-01,2.188333333333329078e-01,2.143333333333331259e-01,-8.483333333333335780e-02,-1.056666666666663951e-01,-9.316666666666657826e-02,2.148333333333330708e-01,0.000000000000000000e+00
2.775557561562891351e-17,7.112366251504909087e-17,-1.123333333333334239e-01,2.266666666666661833e-01,2.188333333333329633e-01,-9.216666666666660512e-02,-1.103333333333332139e-01,2.249999999999997558e-01,-1.056666666666665616e-01,0.000000000000000000e+00
2.775557561562891351e-17,7.112366251504909087e-17,-1.123333333333334239e-01,2.266666666666661833e-01,2.188333333333329633e-01,-9.216666666666660512e-02,-1.103333333333332139e-01,2.249999999999997558e-01,-1.056666666666665616e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.734723475976807094e-18,-7.400000000000017675e-02,1.068333333333333496e-01,1.073333333333329337e-01,-5.333333333333334370e-02,-6.583333333333314663e-02,1.091666666666664121e-01,1.198333333333330974e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.734723475976807094e-18,-7.400000000000017675e-02,1.068333333333333496e-01,1.073333333333329337e-01,-5.333333333333334370e-02,-6.583333333333314663e-02,1.091666666666664121e-01,1.198333333333330974e-01,0.000000000000000000e+00
