Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9
-2.280952380952381287e-01,5.650000000000012651e-02,7.226190476190463841e-02,5.159523809523808985e-02,-2.054285714285713771e-01,7.107142857142847991e-02,-2.397142857142859629e-01,5.307142857142847087e-02,4.873809523809521926e-02
-2.441666666666665320e-01,6.033333333333341236e-02,7.949999999999986244e-02,5.500000000000002803e-02,-2.161666666666663683e-01,7.516666666666650676e-02,4.499999999999991507e-02,-8.733333333333337389e-02,-8.733333333333337389e-02
-2.279166666666663787e-01,5.551190476190494966e-02,7.457142857142852466e-02,5.120238095238099918e-02,-2.012499999999997902e-01,7.010714285714277072e-02,7.884523809523807936e-02,-2.674166666666669689e-01,4.634523809523812682e-02
-2.302738095238089922e-01,5.453571428571448582e-02,7.510714285714280292e-02,4.980952380952381048e-02,-1.989404761904761676e-01,6.763095238095225004e-02,8.736904761904761008e-02,5.903571428571423307e-02,-2.842738095238100948e-01
-1.090714285714290410e-01,3.873809523809546018e-02,5.554761904761926217e-02,3.533333333333332771e-02,-8.907142857142866244e-02,4.909523809523805987e-02,2.786428571428570256e-01,2.251666666666663763e-01,1.956190476190476368e-01
-2.427261904761914280e-01,6.329761904761907476e-02,7.734523809523798088e-02,5.805952380952375536e-02,5.470238095238086351e-02,-1.995595238095236590e-01,-4.366666666666671470e-02,-4.372619047619053650e-02,-4.372619047619051569e-02
-2.377857142857150441e-01,6.142857142857136715e-02,7.499999999999991396e-02,5.642857142857137659e-02,5.254761904761900970e-02,-1.957857142857140909e-01,-7.666666666666663299e-02,-7.695238095238092491e-02,2.178571428571429366e-02
-2.395833333333342030e-01,6.134523809523807075e-02,7.549999999999988665e-02,5.605952380952376052e-02,5.358333333333326065e-02,-1.969166666666665733e-01,-7.898809523809526001e-02,2.825000000000000427e-02,-7.925000000000005651e-02
-2.239285714285719209e-01,5.759523809523803273e-02,6.902380952380939017e-02,5.192857142857139341e-02,4.923809523809520583e-02,-1.854285714285713871e-01,-2.414761904761905664e-01,5.590476190476181828e-02,4.714285714285715301e-02
-2.389404761904766472e-01,6.101190476190470474e-02,7.614285714285701223e-02,5.609523809523802446e-02,5.327380952380945250e-02,-1.957738095238093501e-01,4.673809523809519667e-02,-8.927380952380956081e-02,-8.927380952380957468e-02
-2.234047619047619948e-01,5.628571428571426533e-02,7.169047619047615172e-02,5.261904761904763472e-02,4.852380952380947604e-02,-1.820714285714284397e-01,8.221428571428573973e-02,-2.705714285714290179e-01,4.471428571428572030e-02
-2.256904761904759971e-01,5.547619047619042204e-02,7.195238095238094822e-02,5.145238095238093695e-02,4.980952380952376191e-02,-1.831904761904762091e-01,8.988095238095239470e-02,6.116666666666658453e-02,-2.908571428571433692e-01
-1.074047619047619473e-01,3.990476190476196366e-02,5.357142857142867948e-02,3.707142857142858156e-02,3.459523809523806781e-02,-8.340476190476203699e-02,2.842142857142856416e-01,2.290952380952377687e-01,1.923571428571428099e-01
-1.235476190476187397e-01,4.869047619047615905e-02,6.166666666666666824e-02,2.480952380952383407e-01,2.561190476190474130e-01,3.020238095238095277e-01,-3.761904761904760752e-02,-3.771428571428570714e-02,-3.771428571428570020e-02
-1.204285714285711351e-01,4.707142857142845166e-02,5.950000000000003203e-02,2.440000000000000502e-01,2.504047619047616857e-01,2.974047619047618940e-01,-5.842857142857145469e-02,-5.892857142857145514e-02,1.940476190476190382e-02
-1.215357142857145800e-01,4.729761904761890789e-02,5.975000000000000450e-02,2.428214285714286602e-01,2.525357142857139747e-01,2.951071428571427901e-01,-5.997619047619049543e-02,2.470238095238095483e-02,-6.070238095238096598e-02
-1.141785714285725173e-01,4.463095238095238920e-02,5.346428571428576276e-02,2.278095238095236841e-01,2.353928571428571537e-01,2.772261904761904039e-01,-1.240595238095238695e-01,4.339285714285712192e-02,3.632142857142860171e-02
-1.205714285714283573e-01,4.661904761904752531e-02,6.067857142857144975e-02,2.423452380952381691e-01,2.509523809523806492e-01,2.932380952380950201e-01,4.021428571428574406e-02,-6.673809523809523525e-02,-6.673809523809519362e-02
-1.123928571428573220e-01,4.301190476190476508e-02,5.732142857142875914e-02,2.281904761904760270e-01,2.320833333333334469e-01,2.728452380952377521e-01,6.217857142857140945e-02,-1.363928571428571490e-01,3.315476190476190216e-02
-1.125714285714288776e-01,4.235714285714275995e-02,5.738095238095246992e-02,2.232976190476189393e-01,2.344047619047619491e-01,2.679761904761900349e-01,6.803571428571422719e-02,4.585714285714284633e-02,-1.467380952380952230e-01
-7.446428571428620469e-02,3.310714285714308480e-02,4.601190476190493428e-02,1.019999999999995910e-01,1.019642857142855630e-01,1.221309523809521180e-01,1.445119047619045083e-01,1.138928571428571429e-01,9.084523809523802063e-02
3.839285714285706197e-02,-6.870238095238098697e-02,-6.860714285714288041e-02,-2.394047619047618217e-02,-2.403571428571427832e-02,-2.403571428571427138e-02,-4.966666666666674779e-02,-4.970238095238103254e-02,-4.970238095238103254e-02
3.842857142857136754e-02,-6.733333333333334225e-02,-6.685714285714285110e-02,-2.285714285714282937e-02,-2.366666666666664490e-02,-2.366666666666664490e-02,-9.028571428571434410e-02,-9.066666666666671481e-02,2.690476190476193477e-02
3.819047619047616360e-02,-6.814285714285714390e-02,-6.790476190476189833e-02,-2.347619047619045954e-02,-2.380952380952380126e-02,-2.380952380952380820e-02,-9.033333333333336268e-02,2.976190476190475678e-02,-9.047619047619050170e-02
3.783333333333327442e-02,-6.583333333333338255e-02,-6.400000000000001521e-02,-2.166666666666667088e-02,-2.383333333333332443e-02,-2.383333333333333137e-02,-2.786666666666671732e-01,6.133333333333320508e-02,5.866666666666663782e-02
3.684523809523805593e-02,-6.689285714285712892e-02,-6.683333333333331405e-02,-2.333333333333333093e-02,-2.339285714285713538e-02,-2.339285714285713538e-02,4.811904761904750583e-02,-1.005595238095239041e-01,-1.005595238095239041e-01
3.573809523809523547e-02,-6.266666666666667607e-02,-6.247619047619047683e-02,-2.157142857142855044e-02,-2.199999999999998831e-02,-2.199999999999999525e-02,8.704761904761905422e-02,-3.076666666666672545e-01,5.559523809523805177e-02
3.546428571428571208e-02,-6.413095238095238571e-02,-6.399999999999998745e-02,-2.227380952380951865e-02,-2.246428571428570053e-02,-2.246428571428571441e-02,9.677380952380949808e-02,6.822619047619037091e-02,-3.251309523809528534e-01
3.192857142857120911e-02,-4.904761904761915231e-02,-4.830952380952392017e-02,-1.857142857142859635e-02,-1.954761904761903590e-02,-1.954761904761906366e-02,3.139523809523806497e-01,2.596190476190473606e-01,2.295238095238093246e-01
3.739285714285710271e-02,-6.732142857142854597e-02,-6.640476190476188312e-02,-5.746428571428572468e-02,-5.832142857142858655e-02,3.929761904761899100e-02,-4.853571428571434171e-02,-4.932142857142863407e-02,-4.932142857142863407e-02
3.808333333333327464e-02,-6.717857142857140695e-02,-6.448809523809517774e-02,-5.525000000000000050e-02,-5.834523809523809584e-02,3.924999999999996547e-02,-8.826190476190486078e-02,-9.067857142857148334e-02,2.686904761904765696e-02
3.795238095238098741e-02,-6.771428571428565746e-02,-6.552380952380945645e-02,-5.571428571428575782e-02,-5.804761904761907704e-02,3.828571428571422852e-02,-8.809523809523812921e-02,2.890476190476188798e-02,-9.004761904761905689e-02
3.938095238095234291e-02,-7.154761904761906821e-02,-6.052380952380950752e-02,-5.035714285714290583e-02,-6.171428571428575621e-02,3.838095238095234896e-02,-2.734523809523812798e-01,6.061904761904750999e-02,5.921428571428568460e-02
3.555952380952382558e-02,-6.522619047619039601e-02,-6.477380952380944190e-02,-5.583333333333335979e-02,-5.622619047619047128e-02,3.732142857142854708e-02,4.663095238095228690e-02,-9.872619047619056454e-02,-9.872619047619056454e-02
3.482142857142854486e-02,-6.158333333333333715e-02,-6.057142857142855386e-02,-5.116666666666666585e-02,-5.241666666666665308e-02,3.582142857142857351e-02,8.397619047619044041e-02,-3.034166666666668344e-01,5.453571428571427765e-02
3.458333333333336868e-02,-6.282142857142852810e-02,-6.190476190476185830e-02,-5.153571428571430274e-02,-5.248809523809525729e-02,3.448809523809522742e-02,9.386904761904758809e-02,6.629761904761898028e-02,-3.204880952380954051e-01
3.188095238095231543e-02,-4.952380952380964346e-02,-4.633333333333337217e-02,-3.600000000000000422e-02,-3.935714285714284055e-02,3.011904761904763209e-02,3.066190476190474024e-01,2.557142857142855608e-01,2.268809523809521556e-01
3.809523809523806398e-02,-6.730952380952377745e-02,-6.657142857142855918e-02,-5.114285714285716350e-02,2.509523809523811141e-02,-5.164285714285717088e-02,-4.857142857142863340e-02,-4.897619047619054117e-02,-4.897619047619054117e-02
3.827380952380944612e-02,-6.724999999999999034e-02,-6.459523809523808058e-02,-4.855952380952382325e-02,2.451190476190476600e-02,-5.141666666666667301e-02,-8.755952380952390646e-02,-9.008333333333341797e-02,2.667857142857145772e-02
3.799999999999996436e-02,-6.733333333333331450e-02,-6.566666666666663710e-02,-4.983333333333337528e-02,2.483333333333336349e-02,-5.150000000000005268e-02,-8.866666666666669916e-02,3.000000000000000236e-02,-8.983333333333336224e-02
3.815476190476185803e-02,-7.148809523809528110e-02,-6.073809523809522992e-02,-4.424999999999999073e-02,2.491666666666667376e-02,-5.548809523809527383e-02,-2.730119047619050110e-01,6.248809523809516903e-02,5.941666666666665236e-02
3.657142857142855336e-02,-6.535714285714282201e-02,-6.492857142857140496e-02,-5.000000000000005829e-02,2.423809523809523567e-02,-5.019047619047620201e-02,4.771428571428561888e-02,-9.902380952380956947e-02,-9.902380952380958334e-02
3.553571428571425384e-02,-6.153571428571426305e-02,-6.063095238095235484e-02,-4.533333333333330883e-02,2.220238095238095608e-02,-4.620238095238095311e-02,8.579761904761902536e-02,-3.035357142857147417e-01,5.370238095238091119e-02
3.526190476190482759e-02,-6.280952380952374570e-02,-6.199999999999995098e-02,-4.697619047619049776e-02,2.309523809523808882e-02,-4.764285714285714651e-02,9.535714285714282090e-02,6.769047619047612041e-02,-3.219761904761909710e-01
3.190476190476181084e-02,-4.902380952380960139e-02,-4.626190476190483042e-02,-3.300000000000008482e-02,1.897619047619048677e-02,-3.569047619047620301e-02,3.093809523809521456e-01,2.580714285714283962e-01,2.256428571428569230e-01
3.685714285714288690e-02,-6.469047619047618713e-02,-6.130952380952383457e-02,-2.401666666666665007e-01,6.559523809523802595e-02,8.647619047619041488e-02,-4.571428571428572812e-02,-4.852380952380954543e-02,-4.852380952380954543e-02
3.885714285714284011e-02,-7.169047619047615172e-02,-5.838095238095233896e-02,-2.327857142857142903e-01,6.454761904761897873e-02,8.621428571428564613e-02,-8.021428571428575183e-02,-9.319047619047622633e-02,2.664285714285716603e-02
3.888095238095241879e-02,-7.109523809523807247e-02,-5.934523809523807591e-02,-2.344404761904761436e-01,6.554761904761895186e-02,8.554761904761899738e-02,-8.188095238095241535e-02,2.938095238095235831e-02,-9.259523809523809157e-02
4.738095238095245409e-02,-1.595476190476190770e-01,-4.740476190476185930e-02,-2.085000000000002407e-01,7.069047619047612308e-02,9.038095238095229800e-02,-2.460952380952379226e-01,6.761904761904756478e-02,6.547619047619047949e-02
3.469047619047620906e-02,-6.154761904761898994e-02,-6.013095238095232664e-02,-2.355595238095234967e-01,6.280952380952373182e-02,8.192857142857139230e-02,4.457142857142854658e-02,-9.338095238095238393e-02,-9.338095238095238393e-02
3.445238095238101206e-02,-5.945238095238096487e-02,-5.609523809523804527e-02,-2.154999999999998861e-01,5.647619047619044375e-02,7.630952380952375769e-02,7.802380952380948143e-02,-2.839523809523811781e-01,4.973809523809522709e-02
3.425000000000005124e-02,-6.044047619047620418e-02,-5.698809523809519190e-02,-2.183571428571426942e-01,5.874999999999994810e-02,7.498809523809517319e-02,8.772619047619044375e-02,6.384523809523805216e-02,-3.037738095238096681e-01
3.332142857142857129e-02,-5.565476190476188051e-02,-4.110714285714287680e-02,-9.185714285714287330e-02,4.044047619047622805e-02,5.525000000000002132e-02,2.813690476190475187e-01,2.460833333333332651e-01,2.121547619047617073e-01
3.799999999999992967e-02,-6.649999999999998967e-02,-6.649999999999998967e-02,2.600000000000002656e-02,-5.250000000000010214e-02,-5.250000000000010214e-02,-4.866666666666672608e-02,-4.866666666666671914e-02,-4.866666666666672608e-02
3.799999999999996436e-02,-6.497619047619046517e-02,-6.497619047619046517e-02,2.533333333333336393e-02,-5.114285714285721901e-02,-5.114285714285721901e-02,-8.864285714285717599e-02,-8.864285714285717599e-02,2.619047619047622580e-02
3.766666666666663998e-02,-6.583333333333332704e-02,-6.583333333333332704e-02,2.500000000000003261e-02,-5.150000000000009431e-02,-5.150000000000010819e-02,-8.866666666666667140e-02,2.933333333333333279e-02,-8.866666666666667140e-02
3.716666666666659791e-02,-6.280952380952385672e-02,-6.247619047619050459e-02,2.352380952380955445e-02,-4.880952380952385122e-02,-4.880952380952386510e-02,-2.753333333333338739e-01,6.035714285714274124e-02,5.719047619047618741e-02
3.651190476190475237e-02,-6.472619047619043720e-02,-6.472619047619043720e-02,2.500000000000001874e-02,-5.105952380952390179e-02,-5.105952380952391567e-02,4.751190476190467193e-02,-9.872619047619056454e-02,-9.872619047619056454e-02
3.540476190476188334e-02,-6.059523809523809090e-02,-6.059523809523804927e-02,2.383333333333335566e-02,-4.742857142857144492e-02,-4.742857142857144492e-02,8.590476190476185880e-02,-3.035952380952385843e-01,5.449999999999995820e-02
3.507142857142860753e-02,-6.192857142857138147e-02,-6.192857142857138147e-02,2.316666666666667221e-02,-4.792857142857148006e-02,-4.792857142857148006e-02,9.540476190476183949e-02,6.716666666666658292e-02,-3.210952380952385443e-01
3.149999999999993083e-02,-4.697619047619053939e-02,-4.678571428571436791e-02,1.966666666666661706e-02,-3.530952380952379760e-02,-3.530952380952382536e-02,3.103333333333329613e-01,2.565238095238092098e-01,2.263571428571426736e-01
3.542857142857135100e-02,-6.192857142857143699e-02,-6.160714285714287419e-02,6.073809523809519523e-02,-2.322619047619042532e-01,7.909523809523788529e-02,-4.627380952380956425e-02,-4.659523809523814092e-02,-4.659523809523814092e-02
3.569047619047610587e-02,-6.080952380952378555e-02,-6.023809523809520866e-02,5.902380952380947149e-02,-2.288095238095233797e-01,7.785714285714263883e-02,-8.390476190476196805e-02,-8.447619047619049637e-02,2.566666666666668831e-02
3.535714285714283700e-02,-6.147619047619046206e-02,-6.090476190476189211e-02,5.835714285714280886e-02,-2.283095238095234902e-01,7.619047619047600306e-02,-8.307142857142860159e-02,2.750000000000000708e-02,-8.364285714285712992e-02
3.540476190476188334e-02,-5.976190476190482159e-02,-5.766666666666668550e-02,5.364285714285709633e-02,-2.164285714285712758e-01,7.221428571428557819e-02,-2.595000000000001750e-01,5.654761904761895080e-02,5.554761904761900543e-02
3.394047619047614595e-02,-6.015476190476184981e-02,-5.997619047619041910e-02,5.838095238095233203e-02,-2.269880952380947392e-01,7.553571428571410895e-02,4.490476190476185014e-02,-9.282142857142865189e-02,-9.282142857142865189e-02
3.313095238095238593e-02,-5.660714285714284200e-02,-5.632142857142853620e-02,5.447619047619044197e-02,-2.112738095238092251e-01,7.063095238095225270e-02,7.970238095238089959e-02,-2.856071428571432258e-01,5.186904761904761324e-02
3.276190476190478373e-02,-5.757142857142855813e-02,-5.728571428571422458e-02,5.297619047619041982e-02,-2.097380952380950014e-01,6.809523809523794491e-02,8.933333333333325077e-02,6.249999999999993755e-02,-3.010714285714288230e-01
2.988095238095228590e-02,-4.438095238095248612e-02,-4.347619047619048077e-02,3.750000000000001249e-02,-9.588095238095241390e-02,4.961904761904762512e-02,2.900714285714282581e-01,2.413809523809522239e-01,2.152857142857142192e-01
3.733333333333325316e-02,-6.259523809523810656e-02,-6.226190476190476830e-02,6.290476190476192164e-02,6.073809523809504257e-02,-2.164285714285710815e-01,-4.650000000000003436e-02,-4.659523809523814092e-02,-4.659523809523814092e-02
3.736904761904757954e-02,-6.151190476190476764e-02,-6.079761904761906560e-02,6.098809523809527872e-02,5.839285714285696177e-02,-2.121785714285710500e-01,-8.314285714285714335e-02,-8.367857142857144936e-02,2.455952380952384356e-02
3.699999999999999123e-02,-6.200000000000001343e-02,-6.150000000000001299e-02,6.083333333333335730e-02,5.933333333333316167e-02,-2.134999999999996900e-01,-8.449999999999997791e-02,2.900000000000001535e-02,-8.466666666666662622e-02
3.657142857142853254e-02,-6.028571428571434521e-02,-5.809523809523811644e-02,5.554761904761910951e-02,5.454761904761899760e-02,-2.011190476190474197e-01,-2.600238095238096014e-01,5.914285714285710122e-02,5.371428571428569360e-02
3.590476190476186991e-02,-6.085714285714283189e-02,-6.061904761904760019e-02,6.083333333333335730e-02,5.907142857142839293e-02,-2.125238095238091707e-01,4.657142857142853448e-02,-9.419047619047622721e-02,-9.419047619047621334e-02
3.486904761904763284e-02,-5.720238095238092124e-02,-5.683333333333331905e-02,5.700000000000007144e-02,5.370238095238087650e-02,-1.972023809523807125e-01,8.299999999999992106e-02,-2.873690476190479126e-01,5.003571428571424590e-02
3.449999999999998901e-02,-5.816666666666667901e-02,-5.783333333333328524e-02,5.583333333333342224e-02,5.499999999999991701e-02,-1.991666666666665475e-01,9.166666666666663243e-02,6.449999999999993239e-02,-3.063333333333336239e-01
3.107142857142848602e-02,-4.452380952380956963e-02,-4.361904761904771693e-02,3.983333333333339416e-02,3.780952380952384145e-02,-9.202380952380966039e-02,2.954047619047616147e-01,2.447380952380950325e-01,2.113095238095236139e-01
3.205952380952378084e-02,-4.627380952380956425e-02,-4.513095238095240352e-02,2.664880952380951351e-01,2.801071428571429434e-01,3.142976190476187148e-01,-4.000000000000000777e-02,-4.077380952380953855e-02,-4.077380952380953855e-02
3.264285714285716788e-02,-4.659523809523821725e-02,-4.392857142857149039e-02,2.611428571428569545e-01,2.737380952380952248e-01,3.098333333333330164e-01,-6.307142857142861159e-02,-6.542857142857146091e-02,2.166666666666666741e-02
3.230952380952378106e-02,-4.673809523809524524e-02,-4.415476190476191193e-02,2.602976190476188889e-01,2.759523809523809490e-01,3.076190476190472922e-01,-6.426190476190479783e-02,2.521428571428572032e-02,-6.623809523809526256e-02
3.358333333333336085e-02,-5.346428571428591542e-02,-4.060714285714287636e-02,2.371547619047616462e-01,2.576309523809521829e-01,2.906071428571424531e-01,-1.347619047619048605e-01,4.710714285714285438e-02,4.274999999999998940e-02
3.063095238095233513e-02,-4.460714285714290073e-02,-4.395238095238093723e-02,2.608095238095236579e-01,2.742023809523810862e-01,3.051309523809520585e-01,4.000000000000002859e-02,-7.110714285714292426e-02,-7.110714285714289651e-02
3.021428571428568313e-02,-4.278571428571445456e-02,-4.164285714285712731e-02,2.454999999999997184e-01,2.529761904761906322e-01,2.839761904761903266e-01,6.223809523809522432e-02,-1.471190476190476493e-01,3.664285714285712287e-02
2.980952380952380659e-02,-4.297619047619056359e-02,-4.179761904761910424e-02,2.402023809523808062e-01,2.555476190476189680e-01,2.792142857142852486e-01,6.916666666666661245e-02,4.830952380952377445e-02,-1.574761904761905473e-01
2.832142857142859460e-02,-3.794047619047623277e-02,-3.430952380952376896e-02,1.098809523809520933e-01,1.121547619047617711e-01,1.278214285714284471e-01,1.487857142857141324e-01,1.236547619047618923e-01,1.016309523809522664e-01
7.700000000000004063e-02,-2.699999999999997402e-01,8.299999999999985167e-02,-2.216666666666666438e-02,-2.216666666666666091e-02,-2.216666666666666091e-02,-4.783333333333340820e-02,-4.783333333333340820e-02,-4.783333333333340820e-02
7.650000000000004019e-02,-2.650714285714285134e-01,7.990476190476179796e-02,-2.140476190476189172e-02,-2.173809523809523345e-02,-2.173809523809523345e-02,-8.514285714285725615e-02,-8.523809523809534883e-02,2.392857142857147262e-02
7.605952380952391012e-02,-2.673690476190475618e-01,8.096428571428566923e-02,-2.177380952380952514e-02,-2.186904761904762129e-02,-2.186904761904762129e-02,-8.650000000000009071e-02,2.889285714285714721e-02,-8.653571428571438240e-02
7.376190476190486178e-02,-2.507380952380954264e-01,7.326190476190476419e-02,-2.057142857142858078e-02,-2.123809523809525382e-02,-2.123809523809524688e-02,-2.615000000000001212e-01,5.726190476190464590e-02,5.099999999999999672e-02
7.384523809523815818e-02,-2.652261904761903932e-01,8.116666666666656760e-02,-2.155952380952380273e-02,-2.155952380952379926e-02,-2.155952380952379926e-02,4.634523809523796722e-02,-9.572619047619056187e-02,-9.572619047619057575e-02
7.007142857142860393e-02,-2.478571428571429425e-01,7.516666666666659002e-02,-2.011904761904759892e-02,-2.035714285714284102e-02,-2.035714285714285490e-02,8.307142857142855996e-02,-2.896904761904766645e-01,5.007142857142855147e-02
6.929761904761913560e-02,-2.519642857142858627e-01,7.650000000000001243e-02,-2.057142857142857731e-02,-2.063095238095238523e-02,-2.063095238095239217e-02,9.223809523809518851e-02,6.555952380952369263e-02,-3.097976190476198211e-01
5.376190476190478851e-02,-1.235714285714286514e-01,5.499999999999999334e-02,-1.747619047619050972e-02,-1.790476190476189555e-02,-1.790476190476190943e-02,2.971666666666664125e-01,2.432619047619043462e-01,2.076666666666664718e-01
7.409523809523813065e-02,-2.657619047619046992e-01,8.179761904761892466e-02,-5.333333333333332288e-02,-5.359523809523808469e-02,3.776190476190471879e-02,-4.677380952380957857e-02,-4.709523809523815524e-02,-4.709523809523815524e-02
7.385714285714292671e-02,-2.613095238095237693e-01,7.845238095238087073e-02,-5.183333333333332155e-02,-5.280952380952380620e-02,3.735714285714282490e-02,-8.340476190476202312e-02,-8.414285714285725526e-02,2.383333333333336260e-02
7.348809523809531064e-02,-2.634166666666666323e-01,7.951190476190474199e-02,-5.186904761904762712e-02,-5.258333333333333609e-02,3.639285714285708795e-02,-8.440476190476196849e-02,2.796428571428570195e-02,-8.508333333333341353e-02
7.180952380952390635e-02,-2.480952380952380909e-01,7.097619047619051214e-02,-4.833333333333333925e-02,-5.076190476190477197e-02,3.521428571428568410e-02,-2.571666666666666545e-01,5.571428571428564680e-02,5.064285714285713530e-02
7.094047619047622044e-02,-2.609880952380952412e-01,8.010714285714277960e-02,-5.170238095238097187e-02,-5.182142857142858772e-02,3.603571428571425428e-02,4.507142857142847764e-02,-9.382142857142863890e-02,-9.382142857142865278e-02
6.746428571428578214e-02,-2.442738095238095319e-01,7.407142857142849646e-02,-4.775000000000000078e-02,-4.827380952380952439e-02,3.446428571428571119e-02,8.053571428571419666e-02,-2.854404761904764665e-01,4.920238095238093495e-02
6.672619047619057775e-02,-2.480119047619049333e-01,7.540476190476190499e-02,-4.769047619047620673e-02,-4.801190476190477646e-02,3.313095238095236511e-02,8.983333333333325121e-02,6.363095238095230199e-02,-3.050119047619050949e-01
5.195238095238105536e-02,-1.213809523809524643e-01,5.383333333333336496e-02,-3.397619047619047927e-02,-3.504761904761904967e-02,2.861904761904763075e-02,2.915714285714281484e-01,2.392142857142854628e-01,2.052142857142855437e-01
7.600000000000006750e-02,-2.654285714285710696e-01,8.064285714285701623e-02,-4.649999999999996497e-02,2.257142857142857215e-02,-4.659523809523812704e-02,-4.683333333333339343e-02,-4.692857142857149305e-02,-4.692857142857149305e-02
7.553571428571430324e-02,-2.610833333333333894e-01,7.738095238095223094e-02,-4.466666666666662538e-02,2.165476190476190235e-02,-4.558333333333337151e-02,-8.297619047619057830e-02,-8.375000000000014377e-02,2.348809523809528704e-02
7.509523809523818705e-02,-2.629761904761904190e-01,7.852380952380946799e-02,-4.547619047619045479e-02,2.209523809523810181e-02,-4.597619047619051075e-02,-8.500000000000008937e-02,2.902380952380953158e-02,-8.530952380952390446e-02
7.294047619047622222e-02,-2.480119047619049055e-01,6.992857142857138164e-02,-4.183333333333329879e-02,2.091666666666666327e-02,-4.451190476190477335e-02,-2.573571428571427289e-01,5.751190476190467388e-02,5.041666666666667213e-02
7.290476190476190277e-02,-2.606904761904761947e-01,7.890476190476178320e-02,-4.535714285714288752e-02,2.190476190476189564e-02,-4.535714285714288752e-02,4.607142857142846465e-02,-9.419047619047624109e-02,-9.419047619047625497e-02
6.920238095238084863e-02,-2.439404761904762631e-01,7.313095238095228268e-02,-4.144047619047615261e-02,1.996428571428572607e-02,-4.177380952380951862e-02,8.216666666666662400e-02,-2.857738095238098186e-01,4.846428571428568893e-02
6.842857142857144970e-02,-2.476428571428573311e-01,7.433333333333329296e-02,-4.261904761904763278e-02,2.076190476190474532e-02,-4.280952380952381814e-02,9.116666666666660424e-02,6.502380952380941437e-02,-3.066428571428576610e-01
5.310714285714291522e-02,-1.209166666666667972e-01,5.327380952380959128e-02,-3.058333333333341716e-02,1.684523809523807633e-02,-3.141666666666667607e-02,2.939047619047617244e-01,2.416071428571425761e-01,2.041785714285712094e-01
7.022619047619049759e-02,-2.491785714285713604e-01,7.610714285714273442e-02,-2.237261904761903009e-01,5.953571428571421270e-02,8.172619047619046617e-02,-4.433333333333337040e-02,-4.517857142857147068e-02,-4.517857142857147068e-02
7.030952380952389114e-02,-2.465952380952380063e-01,7.188095238095230932e-02,-2.186666666666665648e-01,5.740476190476184043e-02,8.033333333333329829e-02,-7.723809523809528621e-02,-8.026190476190485368e-02,2.283333333333335130e-02
7.001190476190480294e-02,-2.480119047619047945e-01,7.302380952380946311e-02,-2.193571428571426674e-01,5.834523809523801258e-02,7.925000000000000100e-02,-7.926190476190481116e-02,2.767857142857139616e-02,-8.167857142857148922e-02
6.969047619047635811e-02,-2.419523809523808633e-01,5.769047619047628500e-02,-2.026904761904762819e-01,5.523809523809525279e-02,7.578571428571430346e-02,-2.382619047619046748e-01,5.538095238095233630e-02,4.911904761904762468e-02
6.713095238095237449e-02,-2.445119047619048747e-01,7.483333333333321014e-02,-2.191190476190472691e-01,5.729761904761897923e-02,7.789285714285712481e-02,4.349999999999994843e-02,-8.851190476190477774e-02,-8.851190476190479162e-02
6.404761904761913094e-02,-2.299523809523808804e-01,6.923809523809516808e-02,-2.013809523809521052e-01,5.130952380952379099e-02,7.230952380952378189e-02,7.607142857142849823e-02,-2.666190476190476444e-01,4.497619047619045435e-02
6.334523809523803783e-02,-2.327500000000001790e-01,7.036904761904758110e-02,-2.032738095238093567e-01,5.327380952380949414e-02,7.084523809523807225e-02,8.533333333333327497e-02,6.110714285714281130e-02,-2.882500000000002838e-01
5.009523809523818566e-02,-1.150952380952381809e-01,4.973809523809521321e-02,-8.604761904761908109e-02,3.542857142857142733e-02,5.083333333333333454e-02,2.749523809523806706e-01,2.289285714285712314e-01,1.911666666666665126e-01
7.633333333333339188e-02,-2.658333333333331439e-01,8.233333333333324455e-02,2.500000000000002567e-02,-4.866666666666673302e-02,-4.866666666666673302e-02,-4.683333333333337956e-02,-4.683333333333337956e-02,-4.683333333333337956e-02
7.583333333333336368e-02,-2.610000000000000653e-01,7.933333333333329740e-02,2.433333333333334916e-02,-4.750000000000003525e-02,-4.750000000000002831e-02,-8.350000000000006029e-02,-8.350000000000006029e-02,2.350000000000003475e-02
7.533333333333341875e-02,-2.631666666666667709e-01,8.033333333333336768e-02,2.400000000000001785e-02,-4.766666666666671132e-02,-4.766666666666673907e-02,-8.483333333333339943e-02,2.850000000000000103e-02,-8.483333333333338555e-02
7.300000000000003708e-02,-2.466666666666668672e-01,7.283333333333331938e-02,2.266666666666665095e-02,-4.516666666666668134e-02,-4.516666666666669522e-02,-2.581666666666665999e-01,5.649999999999989753e-02,5.016666666666665803e-02
7.323809523809528266e-02,-2.610952380952381580e-01,8.050000000000000211e-02,2.400000000000000397e-02,-4.726190476190482437e-02,-4.726190476190482437e-02,4.573809523809514721e-02,-9.392857142857150010e-02,-9.392857142857150010e-02
6.950000000000006173e-02,-2.440714285714286058e-01,7.459523809523811722e-02,2.283333333333335477e-02,-4.407142857142858083e-02,-4.407142857142858083e-02,8.192857142857139230e-02,-2.859047619047622724e-01,4.926190476190473594e-02
